T_(ms),Sys_Volts_(V),Comp_P_(mA),Piezo_P_(mA),Piezo_out_(mV),V_dist_(mA),LC_(grams)

14.974,20.481,13.769,7.769,11800,17.306,7871
28.070,20.481,13.769,7.769,12000,17.306,7871
39.840,20.481,13.780,7.769,12000,17.306,7871
50.916,20.481,13.780,7.802,12000,17.306,7871
62.822,20.481,13.758,7.835,12000,17.306,7871
73.434,20.481,13.758,7.923,12000,17.306,7871
81.676,20.481,13.758,7.923,12000,17.306,7871
89.761,20.481,13.791,7.901,12000,17.306,7871
101.985,20.481,13.791,7.901,12000,17.306,7871
112.066,20.481,13.791,7.890,12000,17.306,7876
120.651,20.481,13.780,7.879,12000,17.306,7876
128.947,20.481,13.780,7.879,12000,17.306,7876
138.789,20.481,13.802,7.879,12000,17.306,7876
148.598,20.481,13.802,7.857,12000,17.306,7876
157.725,20.481,13.802,7.857,12000,17.306,7876
167.779,20.481,13.802,7.857,12000,17.306,7876
175.555,20.481,13.802,7.857,12000,17.306,7876
188.049,20.486,13.802,7.868,12000,17.306,7876
197.729,20.486,13.802,7.868,12000,17.306,7914
207.613,20.486,13.802,7.868,12000,17.306,7914
216.532,20.486,13.802,7.868,12000,17.306,7914
225.576,20.486,13.802,7.868,12000,17.306,7914
238.262,20.486,13.802,7.868,12000,17.306,7914
248.494,20.486,13.802,7.857,12000,17.306,7914
259.731,20.490,13.813,7.868,12000,17.306,7914
271.514,20.490,13.813,7.868,12000,17.306,7914
281.473,20.490,13.813,7.868,12000,17.306,7914
297.636,20.486,13.813,7.868,12000,17.306,7817
305.576,20.486,13.813,7.879,12000,17.306,7817
314.645,20.486,13.824,7.868,12000,17.207,7817
324.558,20.486,13.824,7.868,12000,17.198,7817
338.583,20.486,13.824,7.868,12000,17.187,7817
348.517,20.486,13.824,7.868,12000,17.198,7817
356.654,20.481,13.824,7.868,12000,17.198,7817
365.554,20.481,13.824,7.868,12000,17.198,7817
374.983,20.481,13.824,7.868,12000,17.198,7735
396.683,20.481,13.835,7.857,12000,17.187,7735
406.587,20.481,13.835,7.857,12000,17.187,7735
418.292,20.481,13.835,7.868,12000,17.187,7735
436.576,20.481,13.835,7.868,12000,17.187,7735
447.516,20.481,13.835,7.868,12000,17.187,7735
458.722,20.481,13.846,7.868,12000,17.187,7735
470.201,20.481,13.846,7.868,12000,17.187,7765
479.136,20.481,13.846,7.868,12000,17.187,7765
490.291,20.481,13.846,7.868,12000,17.187,7765
499.650,20.481,13.846,7.868,12000,17.187,7765
512.018,20.481,13.846,7.868,12000,17.187,7765
520.354,20.481,13.846,7.868,12000,17.187,7765
529.206,20.481,13.846,7.868,12000,17.198,7765
537.069,20.481,13.846,7.868,12000,17.198,7765
547.562,20.481,13.846,7.868,12000,17.198,7765
555.830,20.481,13.857,7.868,12000,17.198,7796
565.607,20.481,13.857,7.879,12000,17.187,7796
581.536,20.481,13.857,7.879,12000,17.187,7796
592.839,20.476,13.846,7.868,12000,17.187,7796
601.579,20.476,13.868,7.868,12000,17.187,7796
612.205,20.476,13.868,7.868,12000,17.198,7796
623.701,20.476,13.868,7.868,12000,17.198,7796
637.400,20.476,13.868,7.868,12000,17.187,7796
649.550,20.476,13.868,7.868,12000,17.187,7822
658.534,20.476,13.879,7.879,12000,17.187,7822
669.733,20.476,13.879,7.879,12000,17.187,7822
682.768,20.476,13.879,7.879,12000,17.187,7822
695.507,20.481,13.879,7.879,12000,17.187,7822
705.562,20.481,13.879,7.879,12000,17.187,7822
715.895,20.481,13.879,7.868,12000,17.187,7822
725.511,20.481,13.879,7.868,12000,17.187,7822
733.596,20.481,13.879,7.868,12000,17.187,7844
742.820,20.481,13.879,7.868,12000,17.187,7844
751.682,20.481,13.879,7.868,12000,17.187,7844
762.057,20.481,13.879,7.868,12000,17.187,7844
769.656,20.481,13.890,7.868,12000,17.187,7844
779.699,20.481,13.890,7.868,12000,17.187,7844
791.622,20.486,13.890,7.868,12000,17.187,7844
801.673,20.486,13.890,7.868,12000,17.187,7844
813.694,20.486,13.890,7.868,12000,17.187,7844
822.658,20.486,13.890,7.879,12000,17.187,7858
833.513,20.486,13.890,7.868,12000,17.187,7858
844.433,20.486,13.890,7.868,12000,17.187,7858
853.931,20.486,13.890,7.868,12000,17.187,7858
861.628,20.486,13.901,7.868,12000,17.187,7858
870.663,20.486,13.901,7.868,12000,17.187,7858
881.551,20.486,13.901,7.868,12000,17.187,7858
892.689,20.481,13.901,7.868,12000,17.187,7858
903.809,20.481,13.901,7.879,12000,17.187,7858
911.421,20.481,13.901,7.868,12000,17.187,7858
921.613,20.481,13.901,7.868,12000,17.187,7865
930.633,20.481,13.912,7.868,12000,17.187,7865
940.820,20.481,13.912,7.868,12000,17.187,7865
951.690,20.481,13.912,7.879,12000,17.187,7865
961.594,20.481,13.912,7.879,12000,17.187,7865
973.675,20.481,13.923,7.879,12000,17.187,7865
983.604,20.481,13.923,7.879,12000,17.187,7865
997.670,20.481,13.923,7.879,12000,17.187,7865
1005.864,20.481,13.923,7.868,12000,17.176,7869
1015.621,20.481,13.923,7.868,12000,17.176,7869
1029.135,20.481,13.934,7.868,12000,17.187,7869
1045.040,20.481,13.934,7.868,12000,17.187,7869
1053.432,20.481,13.934,7.868,12000,17.187,7869
1061.638,20.481,13.934,7.868,12000,17.187,7869
1069.727,20.481,13.945,7.868,12000,17.176,7869
1079.111,20.481,13.945,7.868,12000,17.176,7869
1095.085,20.481,13.945,7.868,12000,17.176,7871
1111.828,20.481,13.945,7.868,12000,17.176,7871
1119.627,20.481,13.945,7.868,12000,17.176,7871
1127.206,20.481,13.945,7.868,12000,17.176,7871
1136.764,20.481,13.945,7.868,12000,17.176,7871
1143.879,20.481,13.956,7.868,12000,17.176,7871
1154.615,20.481,13.956,7.868,12000,17.176,7871
1161.629,20.481,13.956,7.868,12000,17.176,7871
1169.446,20.481,13.956,7.868,12000,17.176,7871
1177.616,20.481,13.956,7.868,12000,17.176,7871
1186.802,20.481,13.956,7.868,12000,17.176,7871
1197.552,20.481,13.967,7.868,12000,17.176,7871
1205.697,20.481,13.956,7.868,12000,17.176,7871
1216.699,20.481,13.956,7.879,12000,17.176,7871
1228.288,20.481,13.967,7.879,12000,17.176,7871
1235.775,20.481,13.967,7.879,12000,17.176,7871
1244.502,20.481,13.967,7.879,12000,17.176,7871
1252.635,20.481,13.978,7.879,12000,17.176,7871
1259.619,20.481,13.978,7.879,12000,17.176,7871
1269.623,20.481,13.978,7.879,12000,17.176,7871
1279.685,20.481,13.967,7.868,12000,17.176,7872
1289.607,20.481,13.967,7.879,12000,17.176,7872
1298.754,20.481,13.978,7.868,12000,17.176,7872
1311.432,20.481,13.978,7.868,12000,17.176,7872
1323.043,20.481,13.978,7.868,12000,17.176,7872
1334.569,20.481,13.978,7.868,12000,17.176,7872
1344.548,20.481,13.989,7.868,12000,17.176,7872
1352.019,20.481,13.989,7.868,12000,17.176,7872
1359.492,20.481,13.989,7.868,12000,17.176,7872
1366.512,20.481,13.989,7.868,12000,17.176,7874
1374.655,20.481,14.000,7.868,12000,17.176,7874
1383.619,20.481,14.000,7.868,12000,17.176,7874
1391.633,20.481,14.000,7.868,12000,17.176,7874
1399.549,20.481,14.000,7.868,12000,17.176,7874
1408.597,20.481,14.000,7.879,12000,17.176,7874
1416.578,20.481,14.000,7.879,12000,17.176,7874
1425.641,20.481,14.000,7.868,12000,17.176,7874
1433.573,20.481,14.000,7.868,12000,17.176,7874
1445.831,20.481,14.011,7.868,12000,17.176,7874
1454.606,20.477,14.000,7.868,12000,17.176,7877
1463.611,20.477,14.011,7.868,12000,17.176,7877
1472.571,20.477,14.011,7.868,12000,17.176,7877
1482.643,20.477,14.011,7.868,12000,17.176,7877
1491.620,20.477,14.011,7.879,12000,17.176,7877
1500.604,20.477,14.000,7.868,12000,17.176,7877
1511.908,20.477,14.000,7.868,12000,17.176,7877
1520.402,20.477,14.011,7.868,12000,17.176,7877
1528.726,20.477,14.011,7.868,12000,17.176,7877
1537.295,20.477,14.011,7.868,12000,17.176,7877
1547.051,20.477,14.011,7.868,12000,17.176,7878
1555.806,20.481,14.011,7.868,12000,17.165,7878
