T_(ms),Sys_Volts_(V),Comp_P_(mA),Piezo_P_(mA),Piezo_out_(mV),V_dist_(mA),LC_(grams)
9.534,19.488,13.253,5.440,7120,18.571,7807
21.958,19.488,13.253,5.440,7200,18.571,7807
33.393,19.493,13.264,5.440,7200,18.571,7807
43.391,19.493,13.253,5.440,7200,18.571,7807
53.425,19.493,13.253,5.440,7200,18.571,7807
63.384,19.497,13.253,5.440,7200,18.571,7807
73.417,19.497,13.253,5.440,7200,18.571,7784
83.594,19.497,13.253,5.440,7200,18.571,7784
92.416,19.497,13.242,5.440,7200,18.571,7784
102.396,19.497,13.253,5.440,7200,18.571,7784
111.599,19.497,13.253,5.440,7200,18.571,7784
118.212,19.497,13.253,5.440,7200,18.571,7784
127.253,19.497,13.253,5.440,7200,18.571,7784
135.420,19.497,13.253,5.451,7200,18.571,7784
142.604,19.497,13.253,5.451,7200,18.571,7784
149.318,19.497,13.253,5.451,7200,18.571,7784
156.201,19.493,13.242,5.451,7200,18.571,7784
163.264,19.493,13.242,5.440,7200,18.571,7778
171.183,19.493,13.242,5.440,7200,18.571,7778
179.163,19.493,13.253,5.451,7200,18.571,7778
188.034,19.493,13.253,5.451,7200,18.571,7778
195.050,19.493,13.253,5.451,7200,18.571,7778
203.099,19.493,13.253,5.451,7200,18.571,7778
211.097,19.493,13.253,5.451,7200,18.571,7778
219.088,19.493,13.253,5.451,7200,18.571,7778
226.089,19.493,13.253,5.451,7200,18.571,7778
233.148,19.493,13.253,5.451,7200,18.571,7778
240.108,19.493,13.253,5.451,7200,18.571,7778
247.107,19.493,13.253,5.451,7200,18.571,7778
254.121,19.497,13.253,5.440,7200,18.571,7770
261.121,19.497,13.253,5.440,7200,18.571,7770
268.053,19.497,13.253,5.440,7200,18.571,7770
275.172,19.497,13.253,5.440,7200,18.571,7770
283.201,19.497,13.264,5.451,7200,18.571,7770
290.163,19.497,13.253,5.451,7200,18.571,7770
298.134,19.497,13.253,5.451,7200,18.571,7770
305.124,19.497,13.253,5.451,7200,18.571,7770
313.132,19.497,13.253,5.451,7200,18.571,7770
322.099,19.497,13.253,5.451,7200,18.571,7770
329.103,19.493,13.253,5.451,7200,18.571,7770
337.150,19.493,13.253,5.451,7200,18.571,7770
345.518,19.493,13.253,5.451,7200,18.571,7764
353.085,19.493,13.253,5.451,7200,18.571,7764
361.158,19.488,13.253,5.451,7200,18.571,7764
371.198,19.488,13.253,5.451,7200,18.571,7764
386.176,19.488,13.253,5.462,7200,18.571,7764
395.102,19.488,13.253,5.462,7200,18.571,7764
403.075,19.488,13.253,5.462,7200,18.571,7764
410.081,19.488,13.253,5.462,7200,18.571,7764
418.124,19.488,13.253,5.462,7200,18.571,7764
425.320,19.488,13.253,5.462,7200,18.571,7764
432.033,19.488,13.253,5.462,7200,18.571,7769
440.211,19.488,13.253,5.462,7200,18.571,7769
448.119,19.488,13.253,5.462,7200,18.571,7769
456.059,19.488,13.253,5.462,7200,18.571,7769
463.142,19.488,13.253,5.462,7200,18.571,7769
473.220,19.488,13.253,5.462,7200,18.571,7769
481.154,19.488,13.253,5.451,7200,18.571,7769
489.073,19.488,13.253,5.451,7200,18.571,7769
496.120,19.488,13.253,5.451,7200,18.571,7769
504.319,19.488,13.253,5.462,7200,18.571,7769
513.272,19.488,13.253,5.462,7200,18.571,7769
523.159,19.488,13.253,5.462,7200,18.571,7794
531.117,19.488,13.242,5.462,7200,18.571,7794
540.118,19.488,13.242,5.462,7200,18.571,7794
547.136,19.488,13.242,5.462,7200,18.571,7794
555.148,19.493,13.253,5.462,7200,18.571,7794
562.214,19.493,13.253,5.462,7200,18.571,7794
570.469,19.493,13.253,5.462,7200,18.571,7794
579.347,19.493,13.253,5.462,7200,18.571,7794
588.153,19.493,13.253,5.462,7200,18.571,7794
597.154,19.493,13.253,5.473,7200,18.571,7794
606.152,19.493,13.253,5.473,7200,18.571,7794
615.182,19.493,13.253,5.473,7200,18.571,7829
623.234,19.493,13.253,5.473,7200,18.571,7829
632.532,19.493,13.242,5.473,7200,18.571,7829
639.130,19.493,13.242,5.473,7200,18.571,7829
647.099,19.493,13.253,5.473,7200,18.571,7829
654.361,19.488,13.253,5.473,7200,18.571,7829
664.216,19.488,13.242,5.473,7200,18.571,7829
672.167,19.488,13.242,5.484,7200,18.571,7829
679.110,19.488,13.242,5.484,7200,18.571,7829
686.220,19.488,13.242,5.484,7200,18.571,7829
697.204,19.488,13.242,5.484,7200,18.571,7829
704.143,19.488,13.242,5.484,7200,18.571,7863
711.142,19.488,13.242,5.484,7200,18.571,7863
722.193,19.488,13.253,5.495,7200,18.571,7863
729.303,19.488,13.242,5.495,7200,18.571,7863
736.094,19.488,13.242,5.495,7200,18.571,7863
743.100,19.488,13.242,5.473,7200,18.571,7863
751.142,19.488,13.253,5.473,7200,18.571,7863
760.137,19.488,13.253,5.473,7200,18.560,7863
768.191,19.488,13.253,5.473,7200,18.571,7863
776.122,19.488,13.242,5.473,7200,18.571,7863
785.071,19.488,13.242,5.473,7200,18.571,7863
793.185,19.488,13.253,5.484,7200,18.571,7897
801.346,19.488,13.253,5.484,7200,18.571,7897
809.103,19.488,13.242,5.484,7200,18.571,7897
816.202,19.488,13.242,5.484,7200,18.571,7897
823.088,19.488,13.242,5.484,7200,18.571,7897
830.110,19.493,13.242,5.484,7200,18.560,7897
837.188,19.493,13.242,5.484,7200,18.571,7897
844.119,19.493,13.242,5.484,7200,18.571,7897
851.126,19.493,13.253,5.484,7200,18.571,7897
858.218,19.493,13.253,5.484,7200,18.571,7897
866.365,19.493,13.253,5.495,7200,18.571,7897
875.652,19.493,13.253,5.495,7200,18.571,7897
887.497,19.493,13.242,5.495,7200,18.571,7928
897.258,19.493,13.242,5.484,7200,18.571,7928
904.344,19.493,13.242,5.484,7200,18.571,7928
911.478,19.493,13.242,5.484,7200,18.571,7928
921.361,19.493,13.242,5.484,7200,18.571,7928
928.317,19.493,13.253,5.484,7200,18.571,7928
937.184,19.493,13.253,5.495,7200,18.571,7928
945.305,19.493,13.253,5.495,7200,18.560,7928
956.372,19.493,13.242,5.495,7200,18.560,7928
965.233,19.493,13.242,5.505,7200,18.571,7928
973.267,19.493,13.242,5.505,7200,18.571,7958
981.263,19.493,13.242,5.505,7200,18.571,7958
989.194,19.493,13.242,5.505,7200,18.571,7958
997.263,19.493,13.253,5.495,7200,18.571,7958
1006.188,19.493,13.253,5.495,7200,18.560,7958
1015.231,19.493,13.253,5.505,7200,18.560,7958
1026.134,19.493,13.264,5.505,7200,18.560,7958
1035.408,19.493,13.253,5.505,7200,18.560,7958
1046.099,19.493,13.242,5.495,7200,18.560,7958
1053.359,19.497,13.242,5.495,7200,18.571,7958
1061.504,19.497,13.242,5.505,7200,18.571,7983
1069.204,19.497,13.242,5.495,7200,18.560,7983
1077.171,19.497,13.242,5.495,7200,18.560,7983
1085.333,19.497,13.242,5.495,7200,18.571,7983
1096.049,19.497,13.242,5.495,7200,18.560,7983
1105.093,19.497,13.242,5.495,7200,18.560,7983
1112.304,19.497,13.242,5.505,7200,18.560,7983
1119.419,19.497,13.242,5.505,7200,18.560,7983
1128.955,19.497,13.242,5.505,7200,18.560,7983
1139.077,19.497,13.242,5.505,7200,18.560,7983
1146.196,19.497,13.242,5.505,7200,18.560,7983
1153.256,19.493,13.242,5.505,7200,18.560,8006
1161.141,19.493,13.242,5.516,7200,18.560,8006
1169.138,19.493,13.253,5.516,7200,18.560,8006
1177.148,19.493,13.231,5.516,7200,18.560,8006
1185.298,19.493,13.231,5.516,7200,18.560,8006
1194.150,19.493,13.242,5.505,7200,18.560,8006
1201.128,19.493,13.242,5.505,7200,18.560,8006
1209.217,19.493,13.242,5.516,7200,18.560,8006
