49066654359541.0,12000.0
49066661219083.0,12000.0
49066708119000.0,12000.0
49066757579833.0,12000.0
49066808441416.0,12000.0
49066856574750.0,12000.0
49066906752875.0,12000.0
49066958189875.0,12000.0
49067005581541.0,12000.0
49067055497791.0,12000.0
49067105654166.0,12000.0
49067154414750.0,12000.0
49067205088583.0,12000.0
49067254558583.0,12000.0
49067303601916.0,12000.0
49067353545791.0,12000.0
49067403469208.0,12000.0
49067452781166.0,12000.0
49067502559083.0,12000.0
49067552557000.0,12000.0
49067605893500.0,12000.0
49067652133833.0,12000.0
49067701752458.0,12000.0
49067751564250.0,12000.0
49067800514666.0,12000.0
49067850568625.0,12000.0
49067900522541.0,12000.0
49067949535958.0,12000.0
49067999550166.0,12000.0
49068049577125.0,12000.0
49068098599500.0,12000.0
49068148579541.0,12000.0
49068198830291.0,12000.0
49068247647583.0,12000.0
49068297568250.0,12000.0
49068347618041.0,12000.0
49068397816375.0,12000.0
49068446606833.0,12000.0
49068496658083.0,12000.0
49068545595833.0,12000.0
49068595402833.0,12000.0
49068645616208.0,12000.0
49068694594416.0,12000.0
49068744557833.0,12000.0
49068794578750.0,12000.0
49068843564375.0,12000.0
49068893626916.0,12000.0
49068943550958.0,12000.0
49068992603041.0,12000.0
49069042616875.0,12000.0
49069092574208.0,12000.0
49069142596125.0,12000.0
49069191539125.0,12000.0
49069241865583.0,12000.0
49069291638250.0,12000.0
49069340604250.0,12000.0
49069390641458.0,12000.0
49069441162541.0,12000.0
49069489965958.0,12000.0
49069539617916.0,12000.0
49069589561416.0,12000.0
49069638858333.0,12000.0
49069688659291.0,12000.0
49069738652041.0,12000.0
49069787605125.0,12000.0
49069838486125.0,12000.0
49069887845750.0,12000.0
49069936623833.0,12000.0
49069986524875.0,12000.0
49070036647000.0,12000.0
49070089442375.0,12000.0
49070135651291.0,12000.0
49070185642541.0,12000.0
49070235029333.0,12000.0
49070284627375.0,12000.0
49070334725166.0,12000.0
49070384607291.0,12000.0
49070433677333.0,12000.0
49070483907208.0,12000.0
49070532706500.0,12000.0
49070582644916.0,12000.0
49070632643250.0,12000.0
49070682699125.0,12000.0
49070731656458.0,12000.0
49070781685666.0,12000.0
49070831660125.0,12000.0
49070880634750.0,12000.0
49070930673125.0,12000.0
49070980658541.0,12000.0
49071029748500.0,12000.0
49071079769083.0,12000.0
49071129684000.0,12000.0
49071178591375.0,12000.0
49071228788500.0,12000.0
49071278634666.0,12000.0
49071327692875.0,12000.0
49071377809958.0,12000.0
49071427759333.0,12000.0
49071476715375.0,12000.0
49071526755250.0,12000.0
49071576699791.0,12000.0
49071625819958.0,12000.0
49071675815125.0,12000.0
49071725720291.0,12000.0
49071774933208.0,12000.0
49071824658000.0,12000.0
49071874740666.0,12000.0
49071923715625.0,12000.0
49071973719666.0,12000.0
49072023713000.0,12000.0
49072072681625.0,12000.0
49072122802291.0,12000.0
49072173220708.0,12000.0
49072222448583.0,12000.0
49072272415041.0,12000.0
49072321890666.0,12000.0
49072371885875.0,12000.0
