T_(ms),Sys_Volts_(V),Comp_P_(mA),Piezo_P_(mA),Piezo_out_(mV),V_dist_(mA),LC_(grams)

15.563,19.479,13.516,7.769,11800,17.187,8041
26.220,19.479,13.527,7.769,12000,17.187,8041
41.360,19.479,13.527,7.758,12000,17.187,8041
56.415,19.479,13.495,7.868,12000,17.187,8041
67.342,19.479,13.505,7.868,12000,17.154,8041
78.430,19.479,13.505,7.890,12000,17.143,8041
87.361,19.479,13.505,7.912,12000,17.132,8041
97.278,19.479,13.505,7.912,12000,17.121,8044
108.589,19.483,13.527,7.879,12000,17.110,8044
119.194,19.483,13.527,7.879,12000,17.099,8044
130.353,19.483,13.538,7.879,12000,17.099,8044
140.210,19.483,13.538,7.868,12000,17.088,8044
150.146,19.483,13.538,7.868,12000,17.088,8044
161.059,19.483,13.538,7.868,12000,17.088,8044
169.574,19.483,13.538,7.857,12000,17.088,8044
176.993,19.483,13.538,7.857,12000,17.088,8044
184.061,19.483,13.538,7.857,12000,17.088,8060
191.183,19.483,13.549,7.857,12000,17.088,8060
200.164,19.483,13.549,7.857,12000,17.088,8060
208.311,19.483,13.538,7.857,12000,17.088,8060
216.023,19.483,13.538,7.857,12000,17.088,8060
223.084,19.483,13.538,7.868,12000,17.088,8060
230.218,19.483,13.538,7.868,12000,17.088,8060
240.222,19.483,13.538,7.868,12000,17.088,8060
248.851,19.483,13.549,7.868,12000,17.088,8060
256.201,19.483,13.549,7.846,12000,17.088,8060
264.129,19.483,13.549,7.846,12000,17.088,8060
276.418,19.483,13.549,7.857,12000,17.088,8042
284.277,19.483,13.549,7.857,12000,17.088,8042
291.330,19.483,13.549,7.846,12000,17.088,8042
299.685,19.483,13.560,7.868,12000,17.088,8042
309.190,19.483,13.560,7.868,12000,17.088,8042
318.514,19.483,13.560,7.868,12000,17.088,8042
326.342,19.483,13.560,7.857,12000,17.088,8042
335.078,19.483,13.560,7.857,12000,17.088,8042
343.243,19.483,13.571,7.857,12000,17.088,8042
358.103,19.483,13.560,7.857,12000,17.088,8042
367.422,19.483,13.560,7.857,12000,17.088,7976
376.233,19.483,13.571,7.868,12000,17.088,7976
384.137,19.488,13.571,7.879,12000,17.088,7976
393.172,19.488,13.582,7.879,12000,17.088,7976
401.068,19.488,13.571,7.879,12000,17.088,7976
408.067,19.483,13.571,7.879,12000,17.088,7976
417.148,19.483,13.582,7.879,12000,17.088,7976
425.337,19.483,13.582,7.868,12000,17.088,7976
435.505,19.483,13.582,7.868,12000,17.088,7976
449.256,19.483,13.582,7.868,12000,17.088,7976
457.123,19.483,13.582,7.868,12000,17.088,7922
465.237,19.483,13.582,7.868,12000,17.088,7922
473.030,19.483,13.582,7.868,12000,17.088,7922
480.180,19.483,13.582,7.857,12000,17.088,7922
489.237,19.483,13.582,7.868,12000,17.088,7922
498.259,19.483,13.593,7.868,12000,17.088,7922
508.914,19.488,13.593,7.868,12000,17.088,7922
516.248,19.488,13.593,7.868,12000,17.088,7922
526.263,19.488,13.593,7.879,12000,17.088,7922
534.359,19.488,13.593,7.879,12000,17.088,7922
544.257,19.488,13.604,7.868,12000,17.088,7866
553.349,19.488,13.593,7.868,12000,17.088,7866
562.306,19.488,13.593,7.868,12000,17.088,7866
573.450,19.488,13.593,7.868,12000,17.088,7866
581.093,19.483,13.604,7.868,12000,17.088,7866
590.278,19.483,13.593,7.868,12000,17.088,7866
601.250,19.483,13.615,7.857,12000,17.088,7866
609.302,19.479,13.615,7.857,12000,17.088,7866
617.491,19.479,13.615,7.857,12000,17.077,7866
626.166,19.479,13.615,7.857,12000,17.077,7866
634.470,19.479,13.615,7.868,12000,17.088,7854
642.477,19.479,13.615,7.868,12000,17.077,7854
650.348,19.479,13.615,7.857,12000,17.088,7854
658.687,19.479,13.615,7.868,12000,17.077,7854
666.268,19.479,13.615,7.868,12000,17.077,7854
673.341,19.479,13.626,7.868,12000,17.088,7854
681.658,19.479,13.626,7.868,12000,17.088,7854
690.396,19.479,13.626,7.868,12000,17.077,7854
698.058,19.479,13.626,7.868,12000,17.077,7854
707.377,19.479,13.626,7.868,12000,17.077,7854
715.354,19.479,13.626,7.868,12000,17.077,7854
724.061,19.479,13.626,7.868,12000,17.077,7898
734.138,19.479,13.626,7.868,12000,17.077,7898
745.357,19.479,13.626,7.868,12000,17.077,7898
756.265,19.479,13.626,7.868,12000,17.077,7898
767.999,19.479,13.626,7.868,12000,17.077,7898
788.422,19.479,13.626,7.868,12000,17.077,7898
799.294,19.479,13.626,7.857,12000,17.077,7898
809.322,19.483,13.626,7.868,12000,17.077,7898
817.146,19.483,13.637,7.879,12000,17.077,7935
823.961,19.483,13.648,7.879,12000,17.077,7935
831.988,19.483,13.648,7.879,12000,17.077,7935
841.071,19.483,13.648,7.879,12000,17.077,7935
850.684,19.483,13.648,7.879,12000,17.077,7935
859.140,19.483,13.648,7.868,12000,17.077,7935
867.136,19.483,13.648,7.868,12000,17.077,7935
874.083,19.483,13.648,7.868,12000,17.077,7935
880.921,19.479,13.648,7.868,12000,17.077,7935
888.002,19.479,13.659,7.868,12000,17.077,7935
899.188,19.479,13.659,7.868,12000,17.077,7935
907.077,19.474,13.659,7.868,12000,17.077,7964
914.995,19.474,13.659,7.879,12000,17.077,7964
921.921,19.474,13.659,7.879,12000,17.077,7964
929.905,19.474,13.659,7.879,12000,17.077,7964
936.918,19.474,13.659,7.868,12000,17.077,7964
944.903,19.474,13.659,7.868,12000,17.077,7964
952.005,19.474,13.659,7.868,12000,17.077,7964
959.087,19.474,13.670,7.868,12000,17.077,7964
966.080,19.474,13.670,7.868,12000,17.077,7964
973.030,19.474,13.670,7.868,12000,17.077,7964
979.920,19.483,13.670,7.868,12000,17.077,7964
988.035,19.483,13.659,7.868,12000,17.077,7964
995.131,19.483,13.659,7.868,12000,17.077,7985
1002.162,19.483,13.659,7.868,12000,17.077,7985
1008.968,19.488,13.670,7.868,12000,17.077,7985
1016.997,19.488,13.670,7.868,12000,17.077,7985
1024.037,19.488,13.670,7.868,12000,17.077,7985
1032.542,19.488,13.670,7.868,12000,17.077,7985
1042.277,19.488,13.681,7.879,12000,17.077,7985
1050.341,19.488,13.681,7.879,12000,17.077,7985
1059.240,19.488,13.681,7.879,12000,17.077,7985
1066.109,19.488,13.681,7.879,12000,17.077,7985
1075.046,19.488,13.681,7.879,12000,17.077,7985
1085.127,19.483,13.681,7.879,12000,17.077,8002
1094.195,19.483,13.681,7.879,12000,17.077,8002
1101.048,19.483,13.692,7.879,12000,17.077,8002
1111.922,19.483,13.703,7.868,12000,17.077,8002
1119.049,19.483,13.703,7.868,12000,17.077,8002
1127.175,19.483,13.703,7.868,12000,17.077,8002
1136.023,19.483,13.703,7.879,12000,17.077,8002
1144.247,19.483,13.703,7.879,12000,17.077,8002
1151.089,19.483,13.703,7.879,12000,17.077,8002
1158.017,19.483,13.714,7.879,12000,17.077,8002
1164.878,19.483,13.714,7.868,12000,17.077,8002
1172.091,19.483,13.714,7.868,12000,17.077,8016
1178.979,19.488,13.714,7.879,12000,17.077,8016
1185.915,19.488,13.714,7.879,12000,17.077,8016
1193.070,19.488,13.714,7.879,12000,17.077,8016
1199.938,19.488,13.714,7.879,12000,17.077,8016
1207.004,19.483,13.714,7.868,12000,17.077,8016
1214.929,19.483,13.714,7.868,12000,17.077,8016
1221.982,19.483,13.714,7.868,12000,17.077,8016
1228.877,19.483,13.714,7.868,12000,17.077,8016
1236.010,19.483,13.714,7.868,12000,17.077,8016
1243.185,19.483,13.714,7.868,12000,17.077,8016
1250.996,19.483,13.714,7.868,12000,17.077,8016
1258.008,19.483,13.725,7.868,12000,17.077,8016
1264.922,19.483,13.725,7.879,12000,17.077,8029
1271.912,19.483,13.725,7.879,12000,17.077,8029
1278.902,19.474,13.725,7.879,12000,17.077,8029
1285.950,19.474,13.725,7.868,12000,17.077,8029
1296.122,19.474,13.725,7.868,12000,17.077,8029
1302.972,19.474,13.725,7.868,12000,17.077,8029
1310.016,19.474,13.736,7.879,12000,17.077,8029
1318.091,19.474,13.736,7.879,12000,17.077,8029
1325.056,19.474,13.736,7.879,12000,17.077,8029
1332.169,19.474,13.736,7.879,12000,17.077,8029
1340.018,19.474,13.725,7.879,12000,17.077,8029
1348.233,19.474,13.725,7.879,12000,17.077,8029
1358.149,19.474,13.736,7.879,12000,17.077,8039
1364.991,19.474,13.736,7.879,12000,17.077,8039
1373.158,19.474,13.736,7.879,12000,17.077,8039
1383.001,19.479,13.736,7.868,12000,17.077,8039
1392.124,19.479,13.736,7.868,12000,17.077,8039
1401.601,19.479,13.736,7.868,12000,17.077,8039
1412.078,19.474,13.747,7.868,12000,17.066,8039
1421.139,19.474,13.747,7.868,12000,17.066,8039
1432.454,19.474,13.747,7.868,12000,17.077,8039
1441.098,19.474,13.747,7.868,12000,17.066,8044
1452.184,19.474,13.747,7.879,12000,17.066,8044
1459.255,19.474,13.747,7.879,12000,17.066,8044
1466.687,19.474,13.758,7.879,12000,17.066,8044
1475.909,19.474,13.758,7.879,12000,17.066,8044
1483.604,19.479,13.758,7.868,12000,17.066,8044
1492.708,19.479,13.758,7.868,12000,17.066,8044
1501.230,19.479,13.758,7.868,12000,17.066,8044
1509.129,19.483,13.769,7.868,12000,17.066,8044
1517.167,19.483,13.758,7.868,12000,17.066,8044
1525.207,19.483,13.758,7.868,12000,17.066,8044
1533.828,19.483,13.758,7.868,12000,17.066,8046
1548.115,19.483,13.758,7.868,12000,17.066,8046
1555.380,19.483,13.769,7.879,12000,17.066,8046
1564.075,19.483,13.758,7.879,12000,17.066,8046
1574.491,19.483,13.758,7.879,12000,17.066,8046
1586.300,19.483,13.769,7.879,12000,17.066,8046
1595.382,19.483,13.769,7.879,12000,17.066,8046
1603.312,19.483,13.769,7.868,12000,17.066,8046
1610.361,19.483,13.769,7.868,12000,17.066,8046
1620.229,19.483,13.769,7.868,12000,17.066,8046
1628.943,19.483,13.780,7.868,12000,17.066,8046
1638.134,19.483,13.769,7.868,12000,17.066,8046
1646.326,19.483,13.769,7.868,12000,17.066,8046
1655.592,19.483,13.791,7.868,12000,17.066,8046
1663.258,19.483,13.791,7.868,12000,17.066,8046
