0.0,3.938873
0.05009432939966273,4.189228738514996
0.10018865879932547,4.20467
0.1502829881989882,4.20467
0.20037731759865093,7.47681883724845
0.25047164699831365,7.495879
0.3005659763979764,7.636167991393439
0.3506603057976391,7.641483
0.40075463519730187,7.641483
0.4508489645969646,7.771291
0.5009432939966273,7.77313679988582
0.55103762339629,7.811126
0.6011319527959528,7.811126
0.6512262821956155,7.812895390793671
0.7013206115952783,7.836538
0.751414940994941,7.837236330838319
0.8015092703946037,7.846153
0.8516035997942665,7.846741359910459
0.9016979291939292,7.852335
0.951792258593592,7.852335
1.0018865879932546,7.852335
1.0519809173929173,7.852335
1.10207524679258,7.85315296106421
1.1521695761922428,7.858516
1.2022639055919055,7.858516
1.2523582349915683,7.858184187249755
1.302452564391231,7.856456
1.3525468937908938,7.855971500686643
1.4026412231905565,7.853708
1.4527355525902192,7.854945150752533
1.502829881989882,7.85989
1.5529242113895447,7.85989
1.6030185407892075,7.860199345610039
1.6531128701888702,7.861263
1.703207199588533,7.8596746440381935
1.7533015289881957,7.854395
1.8033958583878584,7.854395
1.8534901877875212,7.855114304579873
1.903584517187184,7.857142
1.9536788465868467,7.85656654051527
2.003773175986509,7.855082
2.053867505386172,7.855082
2.1039618347858347,7.8548735057850525
2.1540561641854974,7.854395
2.20415049358516,7.854618276912609
2.254244822984823,7.855082
2.3043391523844856,7.856939755150597
2.3544334817841484,7.860576
2.404527811183811,7.860576
2.454622140583474,7.857999390375773
2.5047164699831366,7.853021
2.5548107993827993,7.853021
2.604905128782462,7.853021
2.654999458182125,7.853021
2.7050937875817875,7.856084730661334
2.7551881169814503,7.860576
2.805282446381113,7.859458653224673
2.8553767757807758,7.857829
2.9054711051804385,7.859613025324289
2.9555654345801012,7.86195
3.005659763979764,7.86195
3.0557540933794267,7.859733854619242
3.1058484227790895,7.857142
3.155942752178752,7.859438903144449
3.206037081578415,7.86195
3.2561314109780777,7.86195
3.3062257403777404,7.859916698134736
3.356320069777403,7.857829
3.406414399177066,7.859841772659329
3.4565087285767286,7.86195
3.5066030579763914,7.86195
3.556697387376054,7.862320897464676
3.606791716775717,7.862637
3.6568860461753796,7.862637
3.7069803755750423,7.862637
3.757074704974705,7.863422653095691
3.807169034374368,7.86401
3.8572633637740306,7.86401
