T_(ms),Sys_Volts_(V),Comp_P_(mA),Piezo_P_(mA),Piezo_out_(mV),V_dist_(mA),LC_(grams)
12.287,19.398,11.242,7.758,4875,16.187,434
24.191,19.398,11.242,7.769,5116,16.187,434
33.229,19.398,11.242,7.769,5228,16.187,434
41.167,19.398,11.187,7.868,5313,16.154,434
49.199,19.398,11.187,7.923,5387,16.154,434
57.166,19.398,11.187,7.923,5462,16.033,434
65.196,19.398,11.110,7.923,5536,15.879,434
74.196,19.398,11.099,8.242,5610,15.758,434
83.179,19.394,11.066,8.242,5693,15.626,434
93.144,19.394,11.000,8.264,5775,15.516,434
101.171,19.394,11.000,8.462,5865,15.429,433
110.186,19.394,10.945,8.462,5937,15.352,433
119.181,19.394,10.945,8.615,6017,15.275,433
126.178,19.394,10.945,8.615,6097,15.209,433
133.113,19.394,10.945,8.615,6158,15.209,433
140.184,19.394,10.879,8.615,6218,15.121,433
147.300,19.394,10.879,8.791,6278,15.033,433
154.713,19.394,10.879,8.791,6339,14.945,433
162.243,19.394,10.824,8.901,6401,14.945,433
169.163,19.394,10.813,8.978,6463,14.846,433
176.215,19.398,10.813,8.978,6520,14.736,433
183.199,19.398,10.813,8.978,6576,14.659,433
190.233,19.398,10.747,9.154,6632,14.560,447
199.254,19.398,10.747,9.154,6687,14.560,447
206.207,19.398,10.736,9.154,6757,14.473,447
213.253,19.398,10.681,9.176,6809,14.407,447
221.286,19.398,10.681,9.308,6862,14.319,447
228.163,19.403,10.681,9.308,6921,14.242,447
242.198,19.403,10.637,9.451,6970,14.176,447
250.223,19.403,10.637,9.451,7068,14.099,447
257.137,19.403,10.637,9.451,7122,14.022,447
264.229,19.403,10.593,9.582,7167,14.022,447
273.283,19.403,10.593,9.582,7213,13.967,447
280.299,19.403,10.582,9.582,7270,13.901,480
289.197,19.403,10.582,9.637,7312,13.835,480
296.277,19.403,10.560,9.714,7365,13.769,480
303.302,19.403,10.560,9.714,7405,13.714,480
311.339,19.403,10.527,9.835,7444,13.714,480
319.151,19.403,10.527,9.835,7487,13.659,480
326.178,19.403,10.527,9.835,7528,13.604,480
337.328,19.394,10.484,9.835,7563,13.549,480
344.179,19.394,10.484,9.934,7616,13.495,480
351.151,19.394,10.484,9.934,7647,13.440,480
359.189,19.394,10.484,10.011,7677,13.396,480
366.173,19.394,10.473,10.022,7710,13.396,518
373.168,19.394,10.473,10.022,7738,13.363,518
380.212,19.399,10.473,10.022,7764,13.319,518
387.290,19.399,10.451,10.110,7789,13.286,518
394.176,19.399,10.451,10.110,7813,13.286,518
401.179,19.399,10.451,10.110,7835,13.242,518
408.203,19.399,10.451,10.143,7856,13.209,518
415.167,19.399,10.451,10.187,7875,13.187,518
424.135,19.399,10.451,10.187,7893,13.154,518
431.175,19.403,10.451,10.187,7914,13.154,518
438.276,19.403,10.451,10.242,7929,13.121,518
445.180,19.403,10.451,10.242,7943,13.099,518
452.158,19.403,10.451,10.242,7955,13.077,518
459.185,19.403,10.451,10.242,7965,13.077,551
466.133,19.403,10.451,10.286,7975,13.055,551
474.109,19.403,10.451,10.286,7982,13.033,551
481.480,19.398,10.451,10.297,7989,13.011,551
488.497,19.398,10.462,10.297,7994,13.011,551
495.362,19.398,10.462,10.297,7997,13.000,551
502.197,19.398,10.462,10.297,7999,12.978,551
510.229,19.398,10.473,10.319,7999,12.967,551
518.198,19.398,10.473,10.319,7998,12.956,551
525.294,19.398,10.473,10.319,7995,12.956,551
533.200,19.389,10.484,10.330,7990,12.956,551
540.444,19.389,10.484,10.330,7983,12.945,551
548.307,19.389,10.484,10.330,7976,12.934,559
559.233,19.389,10.505,10.308,7965,12.934,559
567.197,19.389,10.516,10.308,7948,12.923,559
574.187,19.389,10.505,10.308,7933,12.923,559
581.283,19.381,10.538,10.308,7919,12.923,559
588.290,19.381,10.538,10.297,7903,12.923,559
595.313,19.381,10.538,10.297,7885,12.923,559
602.139,19.381,10.549,10.286,7867,12.923,559
613.410,19.381,10.571,10.286,7847,12.923,559
620.354,19.381,10.571,10.286,7812,12.923,559
629.330,19.389,10.582,10.286,7789,12.912,559
636.600,19.389,10.582,10.198,7756,12.923,543
643.254,19.389,10.582,10.198,7729,12.967,543
652.200,19.389,10.582,10.165,7702,13.011,543
661.457,19.389,10.615,10.088,7664,13.011,543
669.218,19.389,10.615,10.088,7623,13.044,543
679.638,19.398,10.615,9.978,7587,13.088,543
688.673,19.398,10.626,9.978,7536,13.132,543
696.895,19.398,10.626,9.978,7489,13.154,543
705.662,19.398,10.648,9.978,7445,13.154,543
713.716,19.398,10.648,9.868,7397,13.176,543
722.318,19.398,10.648,9.868,7350,13.198,543
729.357,19.389,10.648,9.791,7299,13.220,509
736.292,19.389,10.670,9.769,7256,13.231,509
745.368,19.389,10.670,9.769,7212,13.253,509
752.207,19.389,10.681,9.769,7154,13.308,509
759.186,19.389,10.681,9.659,7108,13.308,509
766.227,19.389,10.681,9.659,7061,13.341,509
774.197,19.389,10.681,9.615,7012,13.385,509
781.386,19.385,10.703,9.527,6956,13.440,509
788.442,19.385,10.703,9.527,6904,13.440,509
795.279,19.385,10.703,9.527,6852,13.484,509
802.261,19.385,10.703,9.363,6801,13.549,509
811.206,19.385,10.725,9.363,6748,13.593,509
819.223,19.385,10.725,9.363,6679,13.670,449
827.346,19.385,10.736,9.363,6616,13.736,449
834.276,19.394,10.736,9.209,6551,13.736,449
844.247,19.394,10.736,9.209,6495,13.857,449
851.353,19.394,10.736,9.077,6413,13.857,449
865.210,19.394,10.758,9.044,6353,13.967,449
872.364,19.394,10.769,9.044,6235,13.967,449
880.037,19.403,10.769,8.890,6174,14.011,449
887.330,19.403,10.769,8.890,6107,14.066,449
894.989,19.403,10.769,8.857,6043,14.110,449
902.245,19.403,10.791,8.857,5975,14.165,449
914.212,19.403,10.791,8.725,5910,14.209,374
921.337,19.403,10.791,8.725,5802,14.253,374
928.485,19.403,10.813,8.549,5737,14.253,374
936.244,19.403,10.813,8.549,5672,14.297,374
944.261,19.403,10.813,8.549,5600,14.352,374
951.175,19.403,10.824,8.352,5526,14.418,374
958.304,19.403,10.824,8.352,5462,14.484,374
975.371,19.403,10.824,8.242,5395,14.560,374
982.841,19.394,10.835,8.176,5235,14.637,374
990.194,19.394,10.835,8.176,5165,14.714,374
