T_(ms),Sys_Volts_(V),Comp_P_(mA),Piezo_P_(mA),Piezo_out_(mV),V_dist_(mA),LC_(grams)

27.020,20.476,12.967,7.780,11800,17.396,7894
39.173,20.481,12.978,7.769,12000,17.396,7894
50.738,20.481,12.978,7.769,12000,17.385,7894
60.618,20.481,12.967,7.769,12000,17.374,7894
70.622,20.481,12.934,7.857,12000,17.363,7894
80.674,20.481,12.967,7.857,12000,17.341,7894
89.657,20.481,12.967,7.890,12000,17.341,7897
100.631,20.481,12.967,7.912,12000,17.330,7897
109.564,20.481,12.967,7.912,12000,17.319,7897
122.649,20.481,12.967,7.879,12000,17.308,7897
130.667,20.481,12.978,7.890,12000,17.297,7897
138.512,20.481,12.967,7.868,12000,17.297,7897
147.613,20.481,12.967,7.868,12000,17.297,7897
156.787,20.481,12.956,7.868,12000,17.297,7897
165.600,20.481,12.956,7.857,12000,17.297,7897
175.376,20.481,12.967,7.857,12000,17.297,7897
185.398,20.477,12.967,7.857,12000,17.297,7931
194.379,20.477,12.967,7.857,12000,17.297,7931
203.309,20.477,12.967,7.857,12000,17.297,7931
212.346,20.477,12.967,7.868,12000,17.297,7931
220.305,20.477,12.967,7.868,12000,17.286,7931
228.391,20.477,12.967,7.868,12000,17.286,7931
237.360,20.477,12.967,7.868,12000,17.286,7931
245.408,20.477,12.967,7.868,12000,17.286,7931
256.349,20.477,12.967,7.868,12000,17.286,7931
265.533,20.477,12.967,7.868,12000,17.286,7931
275.363,20.477,12.967,7.868,12000,17.286,7887
284.311,20.481,12.967,7.868,12000,17.286,7887
292.402,20.481,12.967,7.868,12000,17.286,7887
301.382,20.481,12.967,7.868,12000,17.286,7887
309.396,20.481,12.956,7.868,12000,17.286,7887
318.425,20.481,12.956,7.868,12000,17.286,7887
329.559,20.481,12.967,7.868,12000,17.286,7887
337.399,20.481,12.967,7.868,12000,17.286,7887
346.344,20.481,12.967,7.868,12000,17.286,7887
353.381,20.481,12.967,7.857,12000,17.286,7887
361.344,20.481,12.967,7.857,12000,17.286,7743
370.339,20.481,12.967,7.857,12000,17.286,7743
379.517,20.481,12.967,7.857,12000,17.286,7743
387.434,20.481,12.967,7.857,12000,17.286,7743
398.022,20.481,12.978,7.857,12000,17.286,7743
407.180,20.481,12.978,7.868,12000,17.286,7743
418.304,20.481,12.978,7.857,12000,17.286,7743
431.409,20.481,12.967,7.857,12000,17.286,7743
439.682,20.481,12.967,7.857,12000,17.286,7743
447.336,20.481,12.967,7.857,12000,17.286,7743
455.785,20.481,12.967,7.857,12000,17.286,7757
467.284,20.481,12.967,7.857,12000,17.286,7757
475.289,20.481,12.978,7.857,12000,17.286,7757
482.286,20.481,12.967,7.868,12000,17.286,7757
489.347,20.481,12.967,7.868,12000,17.286,7757
496.462,20.481,12.967,7.868,12000,17.286,7757
510.336,20.481,12.956,7.857,12000,17.286,7757
519.279,20.481,12.967,7.857,12000,17.286,7757
528.397,20.481,12.956,7.868,12000,17.286,7757
536.324,20.481,12.956,7.868,12000,17.286,7757
543.286,20.481,12.956,7.868,12000,17.286,7786
552.343,20.481,12.967,7.868,12000,17.286,7786
562.342,20.481,12.967,7.868,12000,17.286,7786
572.798,20.481,12.967,7.879,12000,17.286,7786
581.342,20.481,12.956,7.857,12000,17.286,7786
590.000,20.481,12.956,7.857,12000,17.286,7786
597.532,20.481,12.967,7.857,12000,17.286,7786
609.599,20.481,12.967,7.857,12000,17.286,7786
621.440,20.481,12.967,7.857,12000,17.286,7786
629.368,20.481,12.967,7.857,12000,17.286,7811
638.413,20.481,12.967,7.857,12000,17.286,7811
651.389,20.481,12.967,7.868,12000,17.286,7811
661.385,20.481,12.956,7.868,12000,17.286,7811
673.476,20.481,12.967,7.868,12000,17.286,7811
683.494,20.481,12.967,7.868,12000,17.286,7811
693.398,20.481,12.967,7.868,12000,17.286,7811
701.394,20.481,12.967,7.868,12000,17.275,7811
710.365,20.481,12.967,7.868,12000,17.275,7811
728.329,20.481,12.967,7.868,12000,17.275,7833
736.480,20.481,12.967,7.868,12000,17.286,7833
746.435,20.481,12.967,7.868,12000,17.286,7833
756.923,20.481,12.956,7.868,12000,17.286,7833
768.458,20.481,12.956,7.868,12000,17.286,7833
785.364,20.481,12.967,7.868,12000,17.286,7833
795.379,20.481,12.978,7.879,12000,17.286,7833
803.465,20.481,12.956,7.879,12000,17.286,7833
817.232,20.481,12.956,7.879,12000,17.286,7855
828.486,20.481,12.956,7.868,12000,17.275,7855
837.428,20.481,12.956,7.868,12000,17.275,7855
850.319,20.481,12.956,7.879,12000,17.275,7855
859.392,20.481,12.956,7.868,12000,17.275,7855
