T_(ms),Sys_Volts_(V),Comp_P_(mA),Piezo_P_(mA),Piezo_out_(mV),V_dist_(mA),LC_(grams)

18.185,20.477,12.429,7.769,11800,17.330,7878
35.151,20.477,12.429,7.769,12000,17.330,7878
45.201,20.477,12.407,7.780,12000,17.330,7878
59.131,20.477,12.407,7.780,12000,17.330,7878
72.169,20.477,12.407,7.934,12000,17.297,7878
81.129,20.477,12.429,7.934,12000,17.286,7878
90.089,20.477,12.429,7.912,12000,17.275,7878
99.095,20.477,12.440,7.912,12000,17.264,7878
109.227,20.477,12.440,7.912,12000,17.253,7878
121.276,20.486,12.429,7.890,12000,17.253,7878
135.041,20.486,12.429,7.890,12000,17.242,7878
143.069,20.486,12.429,7.868,12000,17.231,7878
151.083,20.486,12.418,7.868,12000,17.231,7878
159.102,20.486,12.418,7.868,12000,17.231,7878
167.130,20.486,12.429,7.868,12000,17.231,7908
176.070,20.486,12.440,7.868,12000,17.231,7908
184.077,20.486,12.440,7.868,12000,17.231,7908
192.047,20.486,12.440,7.857,12000,17.231,7908
201.048,20.486,12.418,7.857,12000,17.231,7908
209.963,20.486,12.429,7.868,12000,17.231,7908
220.039,20.486,12.429,7.868,12000,17.231,7908
228.136,20.486,12.429,7.868,12000,17.242,7908
236.452,20.486,12.418,7.868,12000,17.242,7908
245.033,20.486,12.429,7.868,12000,17.231,7908
257.061,20.490,12.429,7.879,12000,17.231,7869
265.955,20.490,12.429,7.868,12000,17.242,7869
278.168,20.490,12.429,7.868,12000,17.242,7869
287.793,20.490,12.429,7.868,12000,17.231,7869
296.799,20.490,12.429,7.868,12000,17.242,7869
307.095,20.490,12.429,7.879,12000,17.231,7869
316.164,20.486,12.429,7.868,12000,17.231,7869
330.105,20.486,12.429,7.868,12000,17.231,7869
339.977,20.486,12.429,7.857,12000,17.231,7869
348.237,20.486,12.418,7.857,12000,17.231,7719
359.050,20.486,12.418,7.868,12000,17.231,7719
369.078,20.486,12.418,7.868,12000,17.231,7719
381.093,20.486,12.418,7.868,12000,17.231,7719
390.184,20.486,12.418,7.857,12000,17.231,7719
399.949,20.486,12.418,7.857,12000,17.231,7719
410.013,20.486,12.418,7.868,12000,17.231,7719
422.171,20.486,12.429,7.868,12000,17.231,7719
430.986,20.486,12.418,7.868,12000,17.231,7719
439.015,20.486,12.429,7.857,12000,17.231,7729
446.060,20.486,12.429,7.857,12000,17.231,7729
453.002,20.481,12.429,7.868,12000,17.231,7729
463.263,20.481,12.429,7.857,12000,17.231,7729
471.642,20.481,12.429,7.857,12000,17.231,7729
479.244,20.481,12.429,7.857,12000,17.231,7729
487.415,20.481,12.429,7.857,12000,17.231,7729
496.015,20.481,12.429,7.857,12000,17.231,7729
502.989,20.481,12.429,7.868,12000,17.231,7729
513.550,20.481,12.429,7.868,12000,17.231,7729
525.979,20.481,12.429,7.868,12000,17.231,7753
534.010,20.481,12.429,7.857,12000,17.231,7753
543.052,20.481,12.429,7.857,12000,17.231,7753
553.194,20.486,12.429,7.857,12000,17.231,7753
564.262,20.486,12.429,7.857,12000,17.231,7753
573.997,20.486,12.429,7.868,12000,17.231,7753
585.052,20.486,12.429,7.868,12000,17.231,7753
