T_(ms),Sys_Volts_(V),Comp_P_(mA),Piezo_P_(mA),Piezo_out_(mV),V_dist_(mA),LC_(grams)

16.931,20.490,12.308,7.769,11800,17.295,7870
32.540,20.490,12.308,7.769,12000,17.295,7870
43.871,20.490,12.297,7.769,12000,17.295,7870
53.854,20.490,12.286,7.846,12000,17.295,7871
63.854,20.490,12.286,7.846,12000,17.295,7871
73.498,20.490,12.308,7.934,12000,17.295,7871
83.234,20.490,12.308,7.934,12000,17.295,7871
91.817,20.490,12.319,7.934,12000,17.275,7871
99.780,20.490,12.308,7.901,12000,17.209,7871
106.917,20.481,12.308,7.901,12000,17.198,7871
115.053,20.481,12.308,7.901,12000,17.187,7871
123.503,20.481,12.308,7.890,12000,17.176,7871
135.011,20.481,12.308,7.879,12000,17.176,7871
143.844,20.481,12.297,7.879,12000,17.176,7887
152.786,20.481,12.297,7.868,12000,17.176,7887
160.837,20.481,12.297,7.868,12000,17.165,7887
170.825,20.481,12.308,7.868,12000,17.165,7887
186.825,20.481,12.319,7.868,12000,17.165,7887
199.325,20.481,12.308,7.868,12000,17.165,7887
207.237,20.490,12.308,7.868,12000,17.165,7887
216.022,20.490,12.308,7.868,12000,17.165,7887
224.030,20.490,12.308,7.868,12000,17.165,7887
232.890,20.490,12.308,7.868,12000,17.165,7890
241.033,20.490,12.308,7.868,12000,17.165,7890
256.881,20.490,12.308,7.857,12000,17.165,7890
266.074,20.490,12.308,7.857,12000,17.165,7890
273.694,20.481,12.308,7.868,12000,17.165,7890
284.279,20.481,12.308,7.868,12000,17.165,7890
292.781,20.481,12.308,7.868,12000,17.165,7890
303.794,20.481,12.308,7.868,12000,17.165,7890
317.567,20.477,12.308,7.868,12000,17.165,7890
326.781,20.477,12.297,7.868,12000,17.165,7703
336.838,20.477,12.297,7.868,12000,17.165,7703
349.563,20.477,12.308,7.868,12000,17.165,7703
357.593,20.477,12.308,7.868,12000,17.165,7703
366.163,20.477,12.308,7.868,12000,17.165,7703
378.840,20.481,12.308,7.868,12000,17.165,7703
387.799,20.481,12.308,7.868,12000,17.165,7703
402.864,20.481,12.308,7.857,12000,17.165,7703
412.705,20.481,12.308,7.857,12000,17.165,7690
425.274,20.481,12.308,7.868,12000,17.165,7690
435.714,20.481,12.308,7.868,12000,17.165,7690
442.711,20.481,12.308,7.868,12000,17.165,7690
449.791,20.481,12.308,7.857,12000,17.165,7690
458.622,20.481,12.308,7.857,12000,17.165,7690
468.689,20.481,12.308,7.857,12000,17.165,7690
475.784,20.481,12.308,7.857,12000,17.165,7690
482.757,20.481,12.308,7.857,12000,17.165,7690
490.766,20.481,12.308,7.857,12000,17.165,7690
498.820,20.481,12.308,7.857,12000,17.165,7723
509.727,20.481,12.308,7.857,12000,17.165,7723
518.778,20.476,12.308,7.868,12000,17.165,7723
528.743,20.476,12.308,7.868,12000,17.165,7723
537.776,20.476,12.308,7.868,12000,17.165,7723
546.919,20.476,12.308,7.868,12000,17.165,7723
556.635,20.476,12.308,7.868,12000,17.165,7723
565.243,20.476,12.308,7.868,12000,17.165,7723
574.310,20.481,12.308,7.868,12000,17.165,7723
582.873,20.481,12.319,7.868,12000,17.165,7723
590.452,20.481,12.319,7.857,12000,17.165,7749
600.318,20.481,12.319,7.857,12000,17.165,7749
610.710,20.490,12.319,7.857,12000,17.165,7749
620.033,20.490,12.308,7.868,12000,17.165,7749
630.070,20.490,12.308,7.868,12000,17.165,7749
640.790,20.490,12.308,7.868,12000,17.165,7749
652.782,20.490,12.308,7.868,12000,17.165,7749
660.996,20.490,12.308,7.868,12000,17.165,7749
670.867,20.486,12.308,7.868,12000,17.165,7749
680.084,20.486,12.308,7.868,12000,17.165,7771
688.795,20.486,12.308,7.857,12000,17.165,7771
699.254,20.486,12.308,7.857,12000,17.165,7771
710.777,20.486,12.308,7.868,12000,17.165,7771
719.779,20.486,12.308,7.868,12000,17.165,7771
732.685,20.486,12.308,7.868,12000,17.165,7771
