T_(ms),Sys_Volts_(V),Comp_P_(mA),Piezo_P_(mA),Piezo_out_(mV),V_dist_(mA),LC_(grams)

12.814,23.353,11.923,7.780,11840,15.319,425
24.615,23.353,11.934,7.780,12160,15.308,425
34.351,23.353,11.934,7.780,12160,15.308,425
44.118,23.353,11.879,7.802,12320,15.308,425
52.904,23.353,11.879,7.923,12480,15.231,425
62.634,23.353,11.879,8.000,12640,15.143,425
71.595,23.353,11.824,8.000,12640,15.055,425
81.640,23.353,11.824,8.242,12800,14.956,425
91.630,23.353,11.791,8.242,12960,14.835,425
102.647,23.353,11.747,8.242,13120,14.769,425
111.600,23.353,11.747,8.385,13280,14.692,425
120.591,23.353,11.681,8.385,13280,14.637,425
130.535,23.353,11.681,8.538,13440,14.560,425
142.598,23.353,11.681,8.560,13600,14.363,425
149.604,23.348,11.626,8.560,13760,14.363,425
156.533,23.348,11.626,8.714,13760,14.297,425
162.566,23.348,11.593,8.714,13920,14.231,425
170.570,23.348,11.560,8.714,13920,14.132,435
178.736,23.348,11.560,8.747,14080,14.132,435
185.637,23.348,11.560,8.879,14080,14.066,435
193.610,23.348,11.516,8.879,14240,13.989,435
200.670,23.348,11.516,9.022,14240,13.901,435
207.587,23.348,11.516,9.022,14400,13.824,435
215.596,23.348,11.516,9.022,14560,13.824,435
222.581,23.348,11.451,9.022,14560,13.780,435
228.505,23.348,11.451,9.154,14720,13.703,435
235.511,23.348,11.429,9.154,14720,13.648,435
241.579,23.335,11.429,9.154,14880,13.648,435
248.624,23.335,11.418,9.242,14880,13.549,435
255.580,23.335,11.418,9.242,15040,13.484,435
262.517,23.335,11.341,9.319,15040,13.396,461
269.627,23.335,11.341,9.319,15200,13.396,461
275.493,23.335,11.341,9.495,15200,13.308,461
281.399,23.335,11.341,9.495,15200,13.231,461
288.401,23.335,11.341,9.495,15360,13.231,461
295.398,23.335,11.286,9.495,15360,13.165,461
302.461,23.335,11.286,9.495,15520,13.121,461
309.353,23.335,11.275,9.615,15520,13.044,461
315.474,23.335,11.275,9.615,15680,13.044,461
322.470,23.335,11.264,9.703,15680,13.022,461
328.358,23.335,11.264,9.703,15840,12.956,461
336.519,23.335,11.264,9.714,15840,12.912,461
345.504,23.339,11.242,9.714,16000,12.912,461
353.580,23.339,11.242,9.868,16000,12.835,484
359.453,23.339,11.231,9.868,16160,12.780,484
365.348,23.339,11.187,9.868,16160,12.703,484
372.349,23.339,11.187,9.912,16320,12.703,484
378.459,23.339,11.187,10.011,16320,12.648,484
384.372,23.339,11.154,10.011,16320,12.582,484
390.470,23.339,11.154,10.011,16480,12.582,484
396.439,23.339,11.154,10.011,16480,12.538,484
402.494,23.339,11.154,10.143,16640,12.473,484
408.417,23.339,11.154,10.143,16640,12.473,484
415.509,23.339,11.121,10.143,16640,12.429,484
421.380,23.339,11.121,10.143,16800,12.385,484
427.372,23.339,11.121,10.264,16800,12.385,484
433.526,23.339,11.110,10.264,16960,12.341,484
439.491,23.348,11.110,10.264,16960,12.286,484
446.378,23.348,11.099,10.330,16960,12.286,502
454.387,23.348,11.099,10.374,17120,12.253,502
462.398,23.348,11.077,10.374,17120,12.198,502
469.353,23.348,11.077,10.374,17280,12.143,502
475.370,23.348,11.077,10.484,17280,12.143,502
481.403,23.348,11.077,10.484,17280,12.099,502
488.634,23.348,11.055,10.484,17440,12.066,502
494.435,23.353,11.055,10.495,17440,12.066,502
500.480,23.353,11.055,10.604,17600,12.011,502
509.086,23.353,11.044,10.604,17600,11.978,502
516.427,23.353,11.044,10.604,17600,11.945,502
523.452,23.353,11.044,10.692,17760,11.945,502
530.426,23.353,11.044,10.703,17760,11.901,512
537.464,23.353,11.033,10.703,17760,11.868,512
544.383,23.348,11.033,10.703,17920,11.824,512
550.520,23.348,11.033,10.791,17920,11.824,512
561.836,23.348,11.033,10.791,18080,11.791,512
569.411,23.348,11.022,10.824,18080,11.769,512
575.400,23.348,11.022,10.879,18080,11.736,512
581.387,23.348,11.033,10.879,18240,11.703,512
587.421,23.348,11.033,10.879,18240,11.703,512
594.453,23.339,11.033,10.934,18240,11.692,512
601.479,23.339,11.033,10.934,18400,11.659,512
607.402,23.339,11.033,10.934,18400,11.659,512
613.456,23.339,11.044,10.934,18400,11.648,512
621.371,23.339,11.044,10.934,18560,11.626,508
631.553,23.339,11.044,10.967,18560,11.615,508
642.388,23.339,11.066,10.989,18560,11.604,508
649.681,23.339,11.066,10.989,18720,11.593,508
658.659,23.339,11.077,10.989,18720,11.571,508
668.703,23.339,11.077,10.989,18720,11.560,508
678.673,23.339,11.077,10.989,18880,11.549,508
686.467,23.339,11.110,10.989,18880,11.538,508
697.402,23.344,11.110,11.000,19040,11.527,508
705.352,23.344,11.110,11.022,19040,11.516,508
713.939,23.344,11.121,11.022,19040,11.505,506
721.489,23.344,11.121,11.044,19200,11.505,506
728.442,23.344,11.110,11.044,19200,11.495,506
736.445,23.344,11.143,11.044,19200,11.484,506
745.554,23.344,11.143,11.066,19200,11.484,506
752.544,23.344,11.143,11.066,19360,11.473,506
760.612,23.344,11.143,11.066,19360,11.462,506
768.969,23.344,11.165,11.077,19360,11.462,506
777.517,23.344,11.165,11.088,19360,11.440,506
785.472,23.344,11.176,11.088,19360,11.440,506
792.623,23.344,11.176,11.110,19520,11.440,506
799.583,23.344,11.176,11.110,19520,11.429,503
806.477,23.344,11.198,11.110,19520,11.429,503
813.557,23.344,11.198,11.110,19520,11.429,503
820.641,23.344,11.198,11.132,19520,11.418,503
827.434,23.344,11.198,11.132,19680,11.407,503
834.483,23.344,11.220,11.132,19680,11.396,503
840.471,23.339,11.220,11.143,19680,11.396,503
847.608,23.339,11.209,11.143,19680,11.385,503
855.700,23.339,11.231,11.143,19680,11.374,503
867.874,23.339,11.231,11.165,19680,11.374,503
877.566,23.339,11.231,11.165,19680,11.363,503
885.933,23.339,11.253,11.176,19840,11.363,503
895.989,23.339,11.253,11.176,19840,11.352,496
903.528,23.339,11.253,11.187,19840,11.341,496
912.664,23.339,11.275,11.187,19840,11.341,496
919.544,23.339,11.275,11.198,19840,11.330,496
927.688,23.339,11.275,11.198,19840,11.330,496
935.474,23.339,11.297,11.209,19840,11.330,496
943.594,23.339,11.297,11.220,19840,11.319,496
950.649,23.339,11.297,11.220,19840,11.308,496
959.670,23.339,11.319,11.220,19840,11.297,496
972.178,23.339,11.308,11.231,19840,11.297,496
980.802,23.339,11.319,11.231,19840,11.286,483
988.597,23.339,11.330,11.242,19840,11.286,483
998.713,23.339,11.330,11.242,19840,11.275,483
1006.218,23.339,11.341,11.242,19840,11.275,483
1012.797,23.339,11.341,11.253,19840,11.264,483
1023.694,23.339,11.341,11.264,19840,11.253,483
1031.651,23.339,11.341,11.264,19840,11.253,483
1038.678,23.339,11.352,11.275,19840,11.253,483
1045.636,23.339,11.352,11.275,19840,11.242,483
1052.611,23.339,11.374,11.275,19840,11.242,483
1059.600,23.339,11.374,11.275,19840,11.231,483
1066.615,23.339,11.374,11.286,19840,11.231,483
1076.670,23.339,11.374,11.286,19840,11.220,469
1084.637,23.339,11.385,11.308,19840,11.220,469
1091.578,23.339,11.385,11.308,19840,11.220,469
1100.003,23.339,11.396,11.308,19840,11.220,469
1109.640,23.339,11.396,11.308,19840,11.209,469
1118.781,23.339,11.407,11.330,19840,11.209,469
1127.827,23.339,11.418,11.330,19840,11.209,469
1136.984,23.339,11.418,11.330,19840,11.198,469
1145.655,23.344,11.418,11.341,19680,11.198,469
1152.671,23.344,11.418,11.341,19680,11.187,469
1159.795,23.344,11.429,11.352,19680,11.187,460
1167.728,23.344,11.429,11.352,19680,11.187,460
1177.719,23.344,11.440,11.352,19680,11.187,460
1186.748,23.344,11.451,11.374,19680,11.176,460
1193.646,23.344,11.451,11.374,19520,11.176,460
1200.722,23.344,11.462,11.374,19520,11.165,460
1207.652,23.344,11.462,11.385,19520,11.165,460
1216.833,23.344,11.462,11.385,19520,11.165,460
1225.648,23.344,11.462,11.385,19520,11.165,460
1232.864,23.344,11.473,11.407,19360,11.154,460
1239.653,23.344,11.473,11.407,19360,11.154,460
1246.727,23.339,11.473,11.407,19360,11.143,460
1253.700,23.339,11.484,11.407,19360,11.143,456
1262.766,23.339,11.484,11.407,19360,11.143,456
1269.620,23.339,11.484,11.407,19200,11.143,456
1276.592,23.339,11.495,11.407,19200,11.132,456
1284.737,23.339,11.495,11.418,19200,11.132,456
1291.745,23.339,11.495,11.418,19200,11.132,456
1302.133,23.339,11.505,11.418,19040,11.121,456
1308.953,23.339,11.516,11.440,19040,11.121,456
1315.835,23.339,11.516,11.440,19040,11.121,456
1324.775,23.339,11.527,11.440,18880,11.121,456
1333.752,23.339,11.527,11.440,18880,11.121,456
1341.594,23.344,11.527,11.440,18880,11.121,458
1348.803,23.344,11.527,11.440,18720,11.121,458
1355.846,23.344,11.549,11.451,18720,11.121,458
1367.648,23.344,11.549,11.451,18720,11.121,458
1374.639,23.344,11.549,11.451,18560,11.121,458
1383.080,23.344,11.560,11.473,18560,11.110,458
1391.771,23.344,11.560,11.462,18560,11.110,458
1402.085,23.344,11.571,11.473,18400,11.110,458
1410.515,23.344,11.571,11.484,18400,11.110,458
1417.667,23.344,11.571,11.484,18240,11.099,458
1424.556,23.344,11.571,11.484,18240,11.099,458
1431.762,23.344,11.571,11.484,18240,11.099,476
1438.585,23.344,11.571,11.484,18080,11.088,476
1445.621,23.344,11.582,11.484,18080,11.088,476
1451.656,23.344,11.582,11.484,18080,11.077,476
1458.661,23.344,11.582,11.505,17920,11.077,476
1467.279,23.344,11.582,11.505,17920,11.066,476
1473.601,23.344,11.582,11.505,17920,11.066,476
1480.589,23.344,11.582,11.505,17760,11.055,476
1487.646,23.344,11.582,11.505,17760,11.055,476
1495.732,23.344,11.582,11.505,17760,11.055,476
1502.894,23.344,11.604,11.516,17600,11.044,476
1509.474,23.344,11.604,11.516,17600,11.044,476
1518.142,23.344,11.604,11.516,17440,11.044,476
1524.549,23.344,11.604,11.505,17440,11.033,530
1531.647,23.344,11.615,11.374,17440,11.033,530
1540.690,23.344,11.615,11.374,17280,11.033,530
1547.659,23.344,11.637,11.374,17280,11.099,530
1554.558,23.344,11.637,10.868,17120,11.099,530
1560.619,23.344,11.637,10.846,17120,11.209,530
1568.490,23.344,11.637,10.846,16960,11.286,530
1574.716,23.344,11.648,10.846,16960,11.352,530
1581.612,23.344,11.648,10.462,16960,11.352,530
1588.539,23.344,11.648,10.462,16800,11.440,530
