114332343246291.0,3.938186
114332392647708.0,3.938186
114332442662333.0,5.552197
114332492711666.0,5.552197
114332541669166.0,5.552197
114332591794500.0,7.535714
114332642353083.0,7.535714
114332691780750.0,7.722527
114332740726375.0,7.722527
114332790810750.0,7.793956
114332840806666.0,7.793956
114332890800875.0,7.793956
114332939893875.0,7.828983
114332989955500.0,7.828983
114333039869000.0,7.848214
114333089804750.0,7.848214
114333138793666.0,7.848214
114333188785541.0,7.848214
114333238803500.0,7.848214
114333290158083.0,7.849587
114333337794541.0,7.849587
114333387832041.0,7.849587
114333437809000.0,7.857829
114333487512875.0,7.857829
114333537064708.0,7.85989
114333587411208.0,7.85989
114333637094208.0,7.880494
114333685725333.0,7.880494
114333735841208.0,7.880494
114333785737250.0,7.855769
114333835822250.0,7.855769
114333884839875.0,7.849587
114333934871083.0,7.849587
114333984720708.0,7.849587
114334034830625.0,7.850961
114334084590041.0,7.850961
114334135204333.0,7.862637
114334185594541.0,7.862637
114334233858916.0,7.857142
114334283655541.0,7.857142
114334332950750.0,7.857142
114334383004750.0,7.859203
114334433110333.0,7.859203
114334482119208.0,7.853708
114334531873541.0,7.853708
114334582503166.0,7.853708
114334631919708.0,7.864697
114334681646666.0,7.864697
114334731314791.0,7.864697
114334781316458.0,7.864697
114334831648875.0,7.864697
114334879867125.0,7.87706
114334929741833.0,7.87706
114334979849666.0,7.875
114335029871250.0,7.875
114335078869375.0,7.868131
114335128869416.0,7.868131
114335178894000.0,7.868131
114335228929000.0,7.854395
114335277959666.0,7.854395
114335327975958.0,7.84684
114335378494041.0,7.84684
114335427845125.0,7.84684
114335476905791.0,7.850274
114335527875875.0,7.850274
114335577129375.0,7.848901
114335627069958.0,7.848901
114335683458500.0,7.851648
114335725927333.0,7.851648
114335775816500.0,7.851648
114335825584083.0,7.848214
114335874869583.0,7.848214
114335924824250.0,7.847527
114335974786875.0,7.847527
114336024452625.0,7.847527
114336073905875.0,7.84684
114336123936166.0,7.84684
114336174186541.0,7.844093
114336223401250.0,7.844093
114336273213125.0,7.844093
114336323304958.0,7.842719
114336373421125.0,7.842719
114336421833375.0,7.846153
114336471979583.0,7.846153
114336523845791.0,7.847527
114336571944458.0,7.847527
114336620928333.0,7.847527
114336670960541.0,7.850961
114336720844500.0,7.850961
114336770956541.0,7.849587
114336820043208.0,7.849587
114336870038583.0,7.849587
114336920617708.0,7.84684
114336969894583.0,7.84684
114337018880666.0,7.853021
114337068943333.0,7.853021
114337118939958.0,7.852335
114337173609916.0,7.852335
114337217880208.0,7.852335
114337268022125.0,7.854395
114337318086125.0,7.854395
114337368078750.0,7.856456
114337417147250.0,7.856456
114337467941000.0,7.856456
114337516840041.0,7.855769
114337565964083.0,7.855769
114337615961958.0,7.858516
114337665975291.0,7.858516
114337715912416.0,7.858516
114337765009791.0,7.857142
114337814891083.0,7.857142
