T_(ms),Sys_Volts_(V),Comp_P_(mA),Piezo_P_(mA),Piezo_out_(mV),V_dist_(mA),LC_(grams)
405.144,21.367,10.473,10.044,7919,13.429,500
412.355,21.367,10.473,10.165,7970,13.374,500
419.228,21.367,10.473,10.165,8015,13.330,500
428.175,21.367,10.451,10.264,8058,13.275,546
435.254,21.367,10.451,10.264,8113,13.275,546
442.143,21.371,10.451,10.264,8157,13.231,546
449.194,21.371,10.451,10.264,8198,13.187,546
457.213,21.371,10.440,10.330,8241,13.154,546
465.177,21.371,10.429,10.330,8288,13.154,546
472.158,21.371,10.451,10.330,8335,13.132,546
479.162,21.371,10.451,10.352,8376,13.110,546
486.329,21.371,10.451,10.374,8416,13.099,546
493.501,21.371,10.451,10.374,8457,13.099,546
501.135,21.371,10.462,10.374,8498,13.077,546
508.168,21.371,10.462,10.385,8540,13.055,546
516.323,21.371,10.462,10.385,8579,13.044,584
524.148,21.371,10.462,10.385,8623,13.033,584
532.189,21.371,10.473,10.407,8665,13.033,584
539.189,21.375,10.473,10.407,8708,13.033,584
549.261,21.375,10.484,10.407,8745,13.011,584
556.129,21.375,10.484,10.407,8797,13.000,584
564.118,21.375,10.484,10.407,8831,12.978,584
571.182,21.375,10.495,10.407,8871,12.978,584
578.163,21.375,10.505,10.440,8906,12.967,584
585.318,21.375,10.505,10.440,8940,12.967,584
592.192,21.375,10.516,10.440,8974,12.956,584
600.004,21.375,10.516,10.440,9007,12.945,584
607.144,21.375,10.516,10.440,9043,12.934,592
614.184,21.371,10.516,10.440,9076,12.934,592
621.145,21.371,10.538,10.440,9108,12.923,592
628.378,21.371,10.538,10.451,9139,12.912,592
635.296,21.371,10.538,10.451,9170,12.901,592
642.188,21.367,10.538,10.451,9200,12.901,592
650.076,21.367,10.560,10.451,9229,12.890,592
659.732,21.367,10.560,10.462,9262,12.879,592
667.407,21.367,10.560,10.473,9301,12.879,592
675.001,21.367,10.571,10.484,9331,12.868,592
682.211,21.367,10.571,10.484,9361,12.857,592
690.236,21.367,10.571,10.484,9388,12.846,592
698.187,21.367,10.582,10.484,9418,12.846,585
706.079,21.367,10.582,10.495,9447,12.846,585
713.125,21.367,10.582,10.495,9475,12.835,585
721.473,21.367,10.593,10.505,9499,12.824,585
729.136,21.367,10.593,10.516,9527,12.813,585
739.018,21.367,10.593,10.516,9553,12.813,585
755.220,21.367,10.615,10.527,9584,12.802,585
773.238,21.367,10.615,10.527,9633,12.791,585
780.040,21.367,10.626,10.538,9685,12.780,585
788.388,21.367,10.626,10.538,9703,12.769,566
796.181,21.367,10.637,10.549,9725,12.769,566
803.999,21.367,10.637,10.549,9745,12.758,566
811.284,21.362,10.637,10.549,9764,12.758,566
818.284,21.362,10.637,10.549,9781,12.758,566
825.250,21.362,10.648,10.549,9796,12.736,566
833.245,21.362,10.648,10.549,9812,12.736,566
841.393,21.367,10.659,10.560,9828,12.725,566
856.206,21.367,10.659,10.571,9844,12.725,566
865.203,21.367,10.659,10.571,9872,12.725,566
873.187,21.367,10.670,10.593,9887,12.714,566
880.103,21.367,10.670,10.593,9900,12.714,542
888.290,21.367,10.670,10.593,9910,12.703,542
895.294,21.367,10.681,10.593,9922,12.692,542
902.243,21.367,10.681,10.604,9931,12.692,542
909.717,21.371,10.681,10.604,9940,12.681,542
917.140,21.371,10.692,10.626,9949,12.681,542
925.226,21.371,10.692,10.626,9957,12.670,542
933.225,21.371,10.692,10.626,9965,12.670,542
940.231,21.367,10.692,10.626,9972,12.670,542
948.207,21.367,10.714,10.637,9977,12.659,542
961.294,21.367,10.714,10.637,9983,12.659,542
969.517,21.367,10.714,10.637,9990,12.659,522
978.346,21.367,10.725,10.648,9994,12.648,522
985.354,21.367,10.725,10.648,9996,12.637,522
993.378,21.367,10.736,10.648,9998,12.626,522
1000.393,21.367,10.736,10.648,9999,12.626,522
1009.368,21.367,10.736,10.648,10000,12.626,522
1019.621,21.367,10.747,10.648,9999,12.615,522
1029.185,21.367,10.747,10.670,9997,12.615,522
1037.434,21.367,10.747,10.670,9994,12.615,522
1046.270,21.371,10.758,10.681,9991,12.604,522
1057.232,21.371,10.758,10.681,9987,12.593,509
1073.184,21.371,10.769,10.681,9980,12.593,509
1080.331,21.371,10.769,10.681,9967,12.582,509
1089.423,21.371,10.769,10.692,9960,12.582,509
1101.827,21.371,10.780,10.692,9951,12.571,509
1112.319,21.371,10.791,10.692,9936,12.560,509
1122.163,21.367,10.791,10.703,9923,12.560,509
1129.231,21.367,10.791,10.703,9909,12.549,509
1137.259,21.367,10.791,10.703,9898,12.549,509
1145.200,21.362,10.802,10.714,9885,12.549,503
1154.234,21.362,10.802,10.714,9871,12.538,503
1162.158,21.362,10.802,10.725,9855,12.538,503
1169.589,21.362,10.824,10.725,9839,12.527,503
1176.597,21.362,10.824,10.725,9824,12.527,503
1184.634,21.362,10.824,10.725,9810,12.516,503
1193.581,21.362,10.835,10.736,9792,12.516,503
1201.745,21.362,10.835,10.736,9771,12.516,503
1209.239,21.362,10.835,10.747,9752,12.505,503
1218.425,21.371,10.846,10.747,9733,12.505,503
1226.276,21.371,10.846,10.747,9710,12.505,503
1236.449,21.371,10.846,10.758,9689,12.495,503
1243.418,21.367,10.857,10.758,9660,12.495,503
1251.972,21.367,10.857,10.758,9640,12.495,503
1259.302,21.367,10.857,10.758,9615,12.484,503
1266.234,21.367,10.857,10.758,9592,12.484,503
1273.317,21.367,10.857,10.758,9571,12.484,503
1281.226,21.367,10.857,10.758,9548,12.484,503
1290.203,21.367,10.868,10.769,9522,12.473,503
1298.187,21.367,10.868,10.769,9491,12.473,503
1305.283,21.367,10.868,10.769,9463,12.462,503
1312.173,21.362,10.868,10.780,9438,12.462,503
1320.429,21.362,10.879,10.780,9413,12.462,503
1327.370,21.362,10.879,10.780,9382,12.451,503
1334.383,21.362,10.879,10.780,9355,12.451,503
1342.215,21.375,10.879,10.791,9328,12.451,503
1350.365,21.375,10.879,10.791,9297,12.451,503
1361.337,21.375,10.879,10.802,9264,12.440,503
1368.277,21.375,10.890,10.802,9218,12.440,503
1377.873,21.375,10.890,10.802,9189,12.440,503
1385.330,21.375,10.901,10.813,9147,12.429,503
1392.357,21.375,10.901,10.813,9114,12.418,503
1402.156,21.375,10.901,10.813,9083,12.418,503
1409.608,21.372,10.901,10.813,9038,12.407,503
1417.189,21.372,10.912,10.824,9003,12.407,506
1425.239,21.372,10.912,10.824,8967,12.407,506
1433.205,21.372,10.912,10.824,8928,12.407,506
1443.270,21.358,10.923,10.824,8889,12.396,506
1450.060,21.358,10.912,10.824,8839,12.396,506
1458.165,21.358,10.923,10.824,8805,12.396,506
1466.211,21.358,10.923,10.846,8763,12.385,506
1473.226,21.358,10.923,10.846,8721,12.385,506
1483.076,21.358,10.923,10.857,8684,12.385,506
1493.361,21.358,10.934,10.857,8632,12.385,506
1500.199,21.358,10.934,10.857,8576,12.385,506
1508.251,21.358,10.934,10.868,8538,12.374,507
1516.107,21.362,10.945,10.868,8493,12.374,507
1524.252,21.362,10.945,10.868,8449,12.363,507
1532.228,21.362,10.956,10.868,8402,12.363,507
1540.203,21.367,10.956,10.868,8356,12.363,507
1548.202,21.367,10.956,10.868,8309,12.363,507
1556.328,21.367,10.956,10.868,8261,12.363,507
1569.218,21.367,10.956,10.879,8213,12.352,507
1576.256,21.367,10.956,10.879,8135,12.352,507
1588.268,21.367,10.967,10.879,8092,12.352,507
1603.261,21.367,10.967,10.890,8017,12.341,502
1612.358,21.371,10.967,10.901,7923,12.341,502
1625.359,21.371,10.967,10.901,7864,12.330,502
1632.189,21.371,10.967,10.890,7780,12.330,502
1639.204,21.371,10.978,10.890,7735,12.330,502
1646.218,21.371,10.978,10.890,7689,12.330,502
1653.374,21.371,10.978,10.890,7643,12.330,502
1660.418,21.371,10.978,10.901,7595,12.319,502
1671.428,21.371,10.978,10.901,7547,12.319,502
1678.305,21.371,10.978,10.780,7473,12.319,502
1689.415,21.371,10.989,10.703,7426,12.363,497
1696.210,21.371,10.989,10.692,7349,12.363,497
1703.254,21.371,10.989,10.692,7302,12.505,497
1710.319,21.367,11.000,10.110,7252,12.637,497
1718.265,21.367,11.000,10.110,7203,12.747,497
1725.232,21.367,11.000,10.066,7147,12.846,497
1732.104,21.367,11.011,9.659,7097,12.846,497
1739.222,21.367,11.011,9.659,7048,12.956,497
1747.291,21.367,11.011,9.659,6997,13.055,497
1755.105,21.367,11.011,9.473,6938,13.143,497
1762.275,21.367,11.033,9.473,6882,13.220,497
1769.293,21.367,11.033,9.473,6830,13.220,497
1777.216,21.367,11.033,9.473,6778,13.286,486
1785.338,21.367,11.044,9.396,6720,13.341,486
1796.277,21.367,11.044,9.396,6660,13.396,486
1803.571,21.367,11.055,9.363,6579,13.440,486
1812.362,21.371,11.055,9.308,6524,13.484,486
1820.552,21.371,11.055,9.308,6459,13.527,486
1828.569,21.371,11.055,9.176,6397,13.582,486
1836.326,21.371,11.055,9.176,6336,13.582,486
1844.429,21.371,11.055,9.176,6278,13.648,486
1851.218,21.371,11.066,9.176,6216,13.692,486
1859.202,21.371,11.066,8.967,6164,13.747,486
1867.426,21.371,11.066,8.967,6103,13.802,438
1875.430,21.371,11.066,8.791,6040,13.857,438
1883.426,21.371,11.077,8.758,5979,13.857,438
1891.401,21.371,11.077,8.758,5917,13.923,438
1904.226,21.371,11.077,8.593,5855,14.044,438
1912.264,21.371,11.077,8.593,5756,14.044,438
1920.168,21.371,11.077,8.593,5694,14.110,438
1927.449,21.371,11.088,8.549,5632,14.176,438
1934.700,21.371,11.088,8.440,5575,14.242,438
1942.863,21.375,11.088,8.440,5519,14.308,438
1950.295,21.375,11.088,8.297,5455,14.374,438
1957.267,21.375,11.099,8.297,5397,14.374,373
1965.518,21.375,11.099,8.297,5342,14.451,373
1972.233,21.375,11.099,8.297,5278,14.538,373
1980.080,21.375,11.099,8.143,5225,14.615,373
1987.230,21.375,11.110,8.143,5164,14.703,373
1994.393,21.375,11.110,8.143,5107,14.703,373
2004.239,21.375,11.110,8.044,5051,14.791,373
2012.413,21.380,11.110,7.978,4974,14.890,373
2019.400,21.380,11.110,7.978,4910,14.989,373
2028.255,21.380,11.110,7.813,4855,15.099,373
2037.472,21.380,11.121,7.813,4785,15.209,373
2044.186,21.375,11.121,7.813,4713,15.319,307
2051.219,21.375,11.121,7.659,4661,15.319,307
2058.079,21.375,11.132,7.659,4606,15.418,307
2065.375,21.375,11.132,7.659,4552,15.516,307
2074.144,21.375,11.121,7.495,4495,15.615,307
2082.107,21.375,11.132,7.495,4426,15.714,307
2089.159,21.375,11.143,7.495,4364,15.813,307
2099.161,21.375,11.132,7.341,4310,15.901,307
2108.122,21.375,11.143,7.341,4232,16.000,307
2115.135,21.375,11.143,7.341,4162,16.000,307
2124.143,21.375,11.143,7.275,4108,16.088,307
2134.110,21.375,11.154,7.198,4039,16.187,245
2141.245,21.375,11.154,7.198,3962,16.275,245
2149.229,21.375,11.154,7.044,3907,16.363,245
2157.334,21.375,11.154,7.044,3846,16.440,245
2166.239,21.375,11.154,7.044,3784,16.505,245
2173.275,21.375,11.154,6.890,3717,16.582,245
2181.323,21.375,11.154,6.890,3663,16.582,245
2189.208,21.375,11.154,6.890,3603,16.659,245
2196.265,21.375,11.154,6.758,3543,16.725,245
2204.299,21.375,11.165,6.747,3490,16.791,245
2217.265,21.380,11.176,6.736,3430,16.846,245
2225.261,21.380,11.176,6.593,3334,16.901,222
2233.095,21.380,11.176,6.593,3275,16.956,222
2245.198,21.380,11.176,6.560,3217,17.000,222
2252.447,21.380,11.176,6.462,3129,17.066,222
2259.547,21.380,11.176,6.462,3076,17.143,222
2267.237,21.380,11.176,6.319,3025,17.198,222
2275.231,21.380,11.187,6.319,2970,17.198,222
2283.443,21.380,11.187,6.319,2913,17.242,222
2291.243,21.380,11.187,6.319,2854,17.297,222
2299.233,21.380,11.187,6.165,2799,17.352,222
2307.246,21.380,11.187,6.165,2742,17.396,222
2324.472,21.380,11.187,6.121,2687,17.440,222
2332.276,21.380,11.198,6.033,2568,17.484,222
2342.425,21.385,11.198,5.901,2515,17.516,222
2349.347,21.385,11.209,5.901,2446,17.549,222
2357.227,21.385,11.209,5.901,2399,17.593,222
2365.226,21.385,11.209,5.901,2346,17.637,222
2378.986,21.385,11.209,5.780,2294,17.681,222
2387.619,21.385,11.209,5.714,2203,17.714,222
2397.450,21.385,11.209,5.648,2147,17.747,222
2406.660,21.385,11.220,5.648,2084,17.791,224
2416.538,21.389,11.220,5.538,2026,17.824,224
2427.435,21.389,11.220,5.538,1964,17.857,224
2439.570,21.389,11.209,5.538,1896,17.934,224
2447.439,21.389,11.220,5.418,1822,17.956,224
2456.163,21.389,11.220,5.418,1775,17.989,224
2464.320,21.389,11.220,5.352,1723,18.022,224
2472.228,21.389,11.220,5.297,1675,18.022,224
2480.175,21.389,11.231,5.297,1629,18.055,224
2488.332,21.389,11.231,5.176,1583,18.077,224
2496.344,21.389,11.231,5.176,1536,18.110,227
2506.371,21.389,11.242,5.176,1491,18.132,227
2514.260,21.389,11.231,5.176,1436,18.154,227
2521.343,21.389,11.242,5.066,1392,18.187,227
2533.567,21.389,11.242,5.066,1354,18.209,227
2543.963,21.384,11.253,4.956,1289,18.231,227
2553.287,21.384,11.253,4.956,1235,18.264,227
2560.488,21.384,11.253,4.956,1187,18.286,227
2568.406,21.384,11.253,4.857,1151,18.308,227
2575.538,21.384,11.253,4.846,1111,18.308,227
2583.379,21.384,11.253,4.857,1076,18.319,229
2590.519,21.384,11.253,4.758,1039,18.341,229
2599.329,21.384,11.264,4.758,1005,18.363,229
2606.488,21.384,11.264,4.758,963,18.385,229
2615.127,21.389,11.264,4.703,931,18.396,229
2624.250,21.389,11.264,4.659,892,18.418,229
2638.247,21.389,11.264,4.582,851,18.429,229
2645.818,21.394,11.264,4.582,791,18.451,229
2654.526,21.394,11.275,4.593,759,18.462,229
2662.301,21.394,11.275,4.516,723,18.484,229
2670.429,21.394,11.275,4.516,692,18.495,229
2678.446,21.394,11.275,4.516,660,18.495,229
2685.792,21.394,11.275,4.473,629,18.505,229
2693.359,21.394,11.275,4.440,601,18.527,229
2701.542,21.394,11.286,4.440,573,18.538,229
2709.581,21.394,11.286,4.385,544,18.549,229
2717.209,21.394,11.286,4.385,515,18.560,229
2724.221,21.394,11.286,4.385,489,18.560,229
2731.316,21.394,11.286,4.385,466,18.582,229
2741.118,21.394,11.286,4.308,443,18.593,229
2751.265,21.394,11.286,4.308,411,18.593,229
2759.283,21.394,11.286,4.264,380,18.604,229
2766.314,21.394,11.286,4.231,357,18.615,230
2775.185,21.394,11.297,4.231,336,18.626,230
2782.229,21.394,11.297,4.187,312,18.637,230
2789.312,21.394,11.297,4.187,293,18.637,230
2797.207,21.394,11.297,4.187,274,18.648,230
2804.322,21.394,11.308,4.187,254,18.659,230
2812.233,21.398,11.308,4.132,237,18.670,230
2819.251,21.398,11.308,4.132,219,18.681,230
2826.254,21.398,11.308,4.132,203,18.681,230
2834.225,21.398,11.308,4.099,188,18.692,230
2846.187,21.393,11.308,4.088,171,18.692,230
2853.278,21.393,11.308,4.088,147,18.703,230
2860.203,21.393,11.308,4.044,134,18.714,230
2867.303,21.393,11.319,4.044,122,18.714,230
2874.150,21.393,11.308,4.044,110,18.714,230
2881.235,21.393,11.308,4.044,99,18.725,230
2889.115,21.393,11.308,4.011,88,18.725,230
2896.242,21.393,11.319,4.011,77,18.736,230
2903.235,21.393,11.308,3.989,68,18.736,230
2910.310,21.389,11.308,3.989,59,18.736,230
2917.391,21.389,11.308,3.989,51,18.747,230
2924.198,21.389,11.319,3.989,43,18.747,230
2931.327,21.389,11.319,3.967,36,18.758,230
2938.194,21.389,11.319,3.967,30,18.758,230
2949.384,21.389,11.319,3.967,24,18.758,231
2956.238,21.389,11.319,3.967,16,18.769,231
2964.353,21.389,11.319,3.956,12,18.769,231
2974.240,21.389,11.330,3.956,8,18.769,231
2981.297,21.389,11.319,3.945,4,18.769,231
2988.205,21.389,11.319,3.945,2,18.780,231
2996.144,21.389,11.330,3.945,1,18.780,231
3003.234,21.389,11.330,3.945,0,18.780,231
3010.391,21.393,11.330,3.945,0,18.780,231
3017.284,21.393,11.330,3.945,0,18.780,231
3026.194,21.393,11.319,3.945,1,18.780,231
3033.346,21.393,11.330,3.945,3,18.780,233
3040.376,21.398,11.341,3.945,6,18.780,233
3053.573,21.398,11.341,3.945,9,18.791,233
3062.330,21.398,11.341,3.945,16,18.791,233
3074.396,21.398,11.341,3.945,22,18.791,233
3083.552,21.398,11.341,3.945,32,18.791,233
3093.307,21.398,11.341,3.945,41,18.791,233
3101.344,21.398,11.352,3.945,51,18.802,233
3110.879,21.398,11.352,3.945,61,18.802,233
3118.419,21.398,11.352,3.945,73,18.802,233
3125.350,21.398,11.352,3.945,84,18.802,236
3133.419,21.398,11.352,3.934,94,18.802,236
3143.337,21.398,11.352,3.934,106,18.802,236
3155.390,21.398,11.352,3.945,123,18.802,236
3164.300,21.398,11.363,3.945,145,18.802,236
3174.354,21.398,11.363,3.945,162,18.813,236
3182.233,21.398,11.363,3.945,183,18.813,236
3191.203,21.398,11.363,3.945,199,18.813,236
3200.257,21.398,11.363,3.945,220,18.813,236
3207.194,21.398,11.363,3.945,241,18.813,236
3216.218,21.394,11.363,3.945,258,18.813,240
3224.354,21.394,11.363,3.945,281,18.813,240
3233.487,21.394,11.363,3.945,302,18.813,240
3241.202,21.394,11.363,3.945,328,18.813,240
3248.287,21.394,11.363,3.945,349,18.813,240
3257.215,21.394,11.363,3.945,370,18.813,240
3265.343,21.394,11.363,3.945,397,18.813,240
3273.197,21.394,11.363,3.945,422,18.813,240
3280.145,21.394,11.363,3.956,448,18.813,240
3287.392,21.394,11.363,3.956,470,18.813,240
3296.204,21.394,11.374,3.967,495,18.813,240
3303.325,21.394,11.374,3.967,525,18.813,244
3310.466,21.398,11.363,3.967,550,18.813,244
3317.719,21.398,11.363,3.967,576,18.813,244
3327.223,21.398,11.352,4.187,603,18.802,244
3334.428,21.398,11.352,4.187,639,18.802,244
3341.246,21.398,11.319,4.187,667,18.802,244
3348.094,21.398,11.319,4.220,694,18.791,244
3355.258,21.398,11.319,4.275,722,18.791,244
3363.106,21.398,11.319,4.275,751,18.780,244
3372.762,21.398,11.308,4.374,784,18.780,244
3380.111,21.398,11.308,4.374,825,18.780,244
3388.094,21.398,11.297,4.374,857,18.758,244
3396.250,21.398,11.286,4.374,893,18.758,249
3403.301,21.398,11.286,4.484,929,18.736,249
3410.185,21.389,11.286,4.484,962,18.725,249
3417.360,21.389,11.286,4.538,994,18.725,249
3424.249,21.389,11.286,4.538,1028,18.714,249
3432.124,21.389,11.286,4.582,1061,18.703,249
3439.252,21.384,11.286,4.582,1099,18.692,249
3447.184,21.384,11.264,4.692,1135,18.681,249
3454.255,21.384,11.264,4.692,1174,18.681,249
3461.271,21.384,11.253,4.692,1210,18.659,249
3468.363,21.384,11.242,4.692,1247,18.637,249
3476.401,21.384,11.242,4.813,1284,18.626,249
3483.247,21.384,11.242,4.813,1326,18.626,260
3491.125,21.384,11.220,4.890,1363,18.604,260
3498.266,21.384,11.220,4.890,1405,18.582,260
3505.140,21.384,11.220,4.923,1445,18.571,260
3512.340,21.389,11.220,4.923,1483,18.549,260
3520.268,21.389,11.198,5.033,1523,18.549,260
3529.246,21.389,11.198,5.033,1568,18.527,260
3537.209,21.389,11.187,5.033,1620,18.505,260
3544.257,21.389,11.176,5.033,1666,18.484,260
3553.362,21.389,11.176,5.154,1708,18.451,260
3560.385,21.389,11.154,5.165,1762,18.429,260
3567.201,21.389,11.154,5.264,1804,18.429,260
3574.194,21.389,11.154,5.297,1845,18.407,288
3582.159,21.389,11.154,5.297,1888,18.385,288
3589.271,21.389,11.143,5.297,1937,18.374,288
3597.122,21.389,11.143,5.407,1982,18.352,288
3605.228,21.389,11.143,5.407,2031,18.352,288
3612.161,21.384,11.132,5.418,2082,18.330,288
3619.349,21.384,11.110,5.538,2127,18.297,288
3626.323,21.384,11.121,5.538,2173,18.275,288
3633.203,21.384,11.121,5.538,2218,18.242,288
3642.393,21.384,11.088,5.648,2264,18.242,288
3651.840,21.384,11.088,5.670,2324,18.220,288
3659.489,21.384,11.088,5.670,2387,18.198,332
3666.117,21.384,11.066,5.802,2438,18.165,332
3673.126,21.384,11.066,5.802,2483,18.143,332
3681.184,21.384,11.066,5.802,2531,18.110,332
3690.206,21.384,11.066,5.813,2586,18.088,332
3698.188,21.384,11.044,5.934,2649,18.055,332
3706.163,21.384,11.044,5.934,2704,18.055,332
3715.158,21.384,11.022,6.066,2760,18.022,332
3722.199,21.384,11.011,6.066,2823,17.989,332
3729.114,21.384,11.022,6.066,2873,17.956,332
3736.301,21.384,10.989,6.066,2922,17.934,332
3744.320,21.389,10.989,6.220,2974,17.934,332
3751.245,21.389,10.989,6.231,3031,17.890,385
3758.279,21.389,10.967,6.264,3082,17.857,385
3766.091,21.389,10.956,6.264,3133,17.824,385
3773.270,21.389,10.956,6.352,3190,17.791,385
3780.288,21.389,10.956,6.352,3242,17.791,385
3787.126,21.389,10.934,6.505,3294,17.758,385
3794.248,21.389,10.934,6.505,3345,17.703,385
3801.440,21.389,10.934,6.505,3397,17.703,385
3809.228,21.389,10.934,6.505,3451,17.670,385
3816.257,21.389,10.901,6.659,3509,17.626,385
3824.157,21.389,10.890,6.659,3562,17.582,385
3831.302,21.389,10.890,6.659,3622,17.538,385
3838.191,21.384,10.868,6.725,3675,17.538,385
3845.142,21.384,10.868,6.802,3728,17.495,433
3852.331,21.384,10.868,6.802,3781,17.451,433
3859.290,21.384,10.835,6.802,3835,17.396,433
3866.224,21.384,10.835,6.945,3889,17.396,433
3874.151,21.384,10.835,6.945,3942,17.352,433
3881.326,21.384,10.835,6.945,4003,17.297,433
3890.207,21.384,10.802,7.110,4058,17.242,433
3902.595,21.384,10.802,7.110,4126,17.187,433
3910.254,21.380,10.780,7.220,4222,17.132,433
3918.239,21.380,10.780,7.253,4282,17.077,433
3926.230,21.380,10.780,7.253,4344,17.033,433
3934.296,21.380,10.736,7.253,4406,16.978,468
3941.432,21.380,10.736,7.396,4469,16.978,468
3949.883,21.380,10.736,7.396,4525,16.923,468
3957.389,21.380,10.736,7.440,4591,16.857,468
3966.729,21.380,10.692,7.560,4650,16.791,468
3975.280,21.380,10.692,7.560,4723,16.725,468
3984.372,21.380,10.648,7.725,4790,16.648,468
3992.427,21.380,10.648,7.725,4861,16.582,468
4000.349,21.380,10.648,7.725,4924,16.516,468
4008.607,21.380,10.604,7.725,4987,16.451,468
4016.217,21.375,10.604,7.868,5051,16.451,468
4024.302,21.375,10.604,7.868,5111,16.385,494
4032.149,21.375,10.593,7.978,5175,16.319,494
4040.344,21.375,10.571,8.022,5236,16.253,494
4048.301,21.375,10.571,8.022,5300,16.165,494
4055.197,21.375,10.538,8.022,5363,16.088,494
4063.400,21.375,10.538,8.187,5417,16.088,494
4070.376,21.375,10.538,8.187,5481,16.011,494
4077.441,21.375,10.538,8.209,5535,15.923,494
4084.236,21.375,10.484,8.209,5590,15.846,494
4094.329,21.375,10.484,8.341,5643,15.769,494
4101.947,21.375,10.473,8.341,5722,15.681,494
4110.258,21.375,10.473,8.484,5781,15.681,517
4117.244,21.375,10.451,8.484,5845,15.604,517
4127.420,21.375,10.451,8.484,5899,15.527,517
4136.274,21.375,10.407,8.626,5978,15.451,517
4144.319,21.375,10.407,8.626,6046,15.374,517
4153.207,21.375,10.418,8.714,6107,15.286,517
4161.244,21.375,10.374,8.780,6175,15.220,517
4168.225,21.375,10.374,8.780,6237,15.132,517
4179.527,21.375,10.330,8.780,6290,15.055,517
4188.426,21.375,10.330,8.934,6375,14.978,517
4195.194,21.375,10.330,8.934,6442,14.890,517
4202.411,21.375,10.330,8.934,6493,14.890,542
4210.292,21.375,10.297,9.077,6547,14.802,542
4219.361,21.375,10.297,9.077,6606,14.736,542
4227.189,21.375,10.286,9.220,6673,14.648,542
4236.329,21.375,10.264,9.220,6731,14.571,542
4243.697,21.380,10.264,9.231,6798,14.495,542
4250.365,21.380,10.264,9.231,6852,14.495,542
4258.167,21.380,10.231,9.363,6900,14.407,542
4266.200,21.380,10.231,9.363,6957,14.341,542
4274.313,21.380,10.231,9.429,7014,14.275,542
4283.220,21.380,10.198,9.429,7073,14.198,542
4291.241,21.380,10.198,9.505,7136,14.132,568
4300.383,21.380,10.187,9.505,7193,14.066,568
4308.214,21.380,10.176,9.637,7257,14.000,568
4317.304,21.375,10.176,9.637,7312,13.934,568
4325.392,21.375,10.176,9.648,7375,13.868,568
4334.431,21.375,10.154,9.758,7430,13.868,568
4341.415,21.371,10.154,9.758,7492,13.813,568
4349.204,21.371,10.154,9.857,7540,13.747,568
4357.482,21.371,10.154,9.857,7592,13.692,568
4366.708,21.371,10.154,9.868,7647,13.637,568
4375.272,21.371,10.143,9.868,7709,13.593,568
4383.160,21.371,10.143,9.967,7765,13.538,588
4391.170,21.371,10.143,9.967,7816,13.495,588
4400.345,21.371,10.143,9.989,7868,13.495,588
4407.155,21.371,10.154,10.044,7927,13.451,588
4414.304,21.371,10.154,10.044,7970,13.418,588
4421.152,21.371,10.154,10.044,8015,13.396,588
4428.438,21.371,10.154,10.077,8057,13.374,588
4435.243,21.371,10.165,10.077,8102,13.374,588
4443.126,21.371,10.165,10.077,8144,13.352,588
4451.236,21.371,10.187,10.077,8192,13.330,588
4458.146,21.371,10.187,10.110,8241,13.319,588
4465.319,21.371,10.187,10.110,8282,13.319,588
