T_(ms),Sys_Volts_(V),Comp_P_(mA),Piezo_P_(mA),Piezo_out_(mV),V_dist_(mA),LC_(grams)

10.371,19.479,12.330,7.769,11800,17.242,7888
23.263,19.479,12.319,7.769,12000,17.242,7888
32.358,19.479,12.319,7.780,12000,17.242,7888
42.379,19.479,12.319,7.769,12000,17.231,7888
52.257,19.479,12.319,7.857,12000,17.231,7888
63.399,19.479,12.308,7.857,12000,17.198,7888
72.261,19.479,12.308,7.857,12000,17.198,7888
80.342,19.479,12.319,7.923,12000,17.176,7888
89.294,19.483,12.341,7.923,12000,17.176,7914
97.481,19.483,12.341,7.901,12000,17.176,7914
105.510,19.483,12.341,7.901,12000,17.165,7914
113.283,19.479,12.330,7.901,12000,17.154,7914
120.300,19.479,12.330,7.868,12000,17.154,7914
129.315,19.479,12.330,7.868,12000,17.143,7914
138.513,19.479,12.330,7.879,12000,17.143,7914
146.602,19.479,12.330,7.879,12000,17.132,7914
155.408,19.479,12.330,7.868,12000,17.132,7914
164.553,19.479,12.330,7.868,12000,17.132,7914
173.540,19.479,12.330,7.868,12000,17.132,7914
182.356,19.479,12.330,7.868,12000,17.132,7953
190.592,19.474,12.330,7.868,12000,17.143,7953
198.615,19.474,12.330,7.857,12000,17.132,7953
206.278,19.474,12.341,7.857,12000,17.143,7953
213.312,19.479,12.330,7.868,12000,17.132,7953
220.281,19.479,12.330,7.868,12000,17.132,7953
228.278,19.479,12.330,7.857,12000,17.132,7953
235.295,19.479,12.330,7.857,12000,17.132,7953
242.382,19.479,12.330,7.857,12000,17.132,7953
251.038,19.479,12.330,7.857,12000,17.132,7953
259.357,19.479,12.330,7.857,12000,17.143,7953
267.424,19.479,12.330,7.857,12000,17.143,7967
275.282,19.479,12.330,7.857,12000,17.132,7967
283.428,19.479,12.330,7.857,12000,17.132,7967
291.677,19.479,12.330,7.857,12000,17.132,7967
299.660,19.479,12.330,7.857,12000,17.132,7967
309.732,19.479,12.330,7.857,12000,17.132,7967
318.728,19.479,12.330,7.868,12000,17.132,7967
326.324,19.479,12.330,7.868,12000,17.143,7967
334.482,19.479,12.330,7.868,12000,17.143,7967
342.570,19.479,12.330,7.868,12000,17.143,7967
352.527,19.479,12.330,7.857,12000,17.143,7967
362.477,19.479,12.330,7.857,12000,17.132,7930
374.572,19.479,12.330,7.857,12000,17.132,7930
382.427,19.479,12.330,7.857,12000,17.132,7930
390.341,19.479,12.330,7.857,12000,17.143,7930
398.389,19.479,12.330,7.857,12000,17.143,7930
406.986,19.479,12.330,7.868,12000,17.132,7930
416.562,19.479,12.330,7.868,12000,17.143,7930
424.445,19.479,12.330,7.857,12000,17.132,7930
433.022,19.479,12.330,7.857,12000,17.132,7930
443.522,19.479,12.330,7.857,12000,17.132,7930
451.429,19.479,12.330,7.857,12000,17.132,7892
459.457,19.479,12.330,7.868,12000,17.132,7892
467.556,19.479,12.330,7.857,12000,17.132,7892
476.458,19.479,12.330,7.857,12000,17.132,7892
486.241,19.483,12.330,7.857,12000,17.132,7892
493.523,19.483,12.330,7.857,12000,17.132,7892
501.344,19.483,12.330,7.857,12000,17.132,7892
509.256,19.488,12.330,7.857,12000,17.132,7892
517.521,19.488,12.330,7.857,12000,17.132,7892
526.283,19.488,12.330,7.857,12000,17.132,7892
534.219,19.488,12.330,7.868,12000,17.132,7892
541.264,19.488,12.330,7.857,12000,17.132,7843
549.286,19.488,12.330,7.857,12000,17.132,7843
556.297,19.488,12.330,7.857,12000,17.132,7843
563.962,19.488,12.330,7.857,12000,17.132,7843
574.497,19.488,12.330,7.857,12000,17.132,7843
582.338,19.488,12.330,7.868,12000,17.132,7843
590.364,19.488,12.330,7.868,12000,17.132,7843
597.251,19.488,12.330,7.868,12000,17.132,7843
604.332,19.488,12.330,7.868,12000,17.132,7843
612.308,19.483,12.330,7.879,12000,17.132,7843
620.307,19.483,12.330,7.868,12000,17.132,7843
628.219,19.483,12.330,7.868,12000,17.132,7821
636.406,19.483,12.319,7.868,12000,17.132,7821
646.322,19.483,12.319,7.868,12000,17.132,7821
655.370,19.483,12.330,7.868,12000,17.132,7821
664.153,19.483,12.330,7.879,12000,17.132,7821
672.223,19.483,12.330,7.868,12000,17.132,7821
681.417,19.483,12.330,7.857,12000,17.132,7821
688.461,19.479,12.330,7.857,12000,17.132,7821
696.156,19.479,12.330,7.857,12000,17.132,7821
704.506,19.479,12.330,7.868,12000,17.132,7821
714.601,19.483,12.330,7.868,12000,17.132,7855
722.491,19.483,12.330,7.868,12000,17.132,7855
732.328,19.483,12.330,7.868,12000,17.132,7855
740.284,19.483,12.330,7.868,12000,17.132,7855
748.377,19.483,12.330,7.857,12000,17.132,7855
756.347,19.483,12.319,7.868,12000,17.132,7855
763.512,19.483,12.319,7.868,12000,17.132,7855
771.654,19.483,12.330,7.868,12000,17.132,7855
781.236,19.483,12.330,7.868,12000,17.132,7855
789.939,19.483,12.319,7.868,12000,17.132,7855
798.961,19.483,12.319,7.868,12000,17.132,7855
807.645,19.483,12.330,7.868,12000,17.132,7889
816.689,19.479,12.330,7.868,12000,17.132,7889
825.496,19.479,12.330,7.868,12000,17.132,7889
834.666,19.479,12.330,7.879,12000,17.132,7889
842.756,19.479,12.330,7.879,12000,17.132,7889
852.362,19.479,12.330,7.879,12000,17.132,7889
862.615,19.479,12.330,7.879,12000,17.132,7889
871.511,19.479,12.330,7.879,12000,17.132,7889
879.452,19.479,12.330,7.868,12000,17.132,7889
887.290,19.483,12.330,7.868,12000,17.132,7889
895.315,19.483,12.330,7.868,12000,17.132,7919
904.229,19.483,12.330,7.868,12000,17.132,7919
911.486,19.488,12.330,7.868,12000,17.132,7919
919.403,19.488,12.330,7.879,12000,17.132,7919
927.561,19.488,12.330,7.868,12000,17.132,7919
935.700,19.488,12.330,7.868,12000,17.132,7919
945.426,19.488,12.330,7.868,12000,17.132,7919
954.789,19.488,12.330,7.868,12000,17.132,7919
962.495,19.488,12.330,7.868,12000,17.132,7919
972.524,19.488,12.330,7.868,12000,17.132,7919
980.562,19.488,12.330,7.857,12000,17.132,7919
989.523,19.483,12.330,7.857,12000,17.132,7945
999.695,19.483,12.330,7.857,12000,17.132,7945
1007.544,19.483,12.330,7.868,12000,17.132,7945
1015.443,19.479,12.330,7.868,12000,17.132,7945
1029.369,19.479,12.330,7.868,12000,17.132,7945
1038.356,19.479,12.330,7.857,12000,17.132,7945
1049.513,19.479,12.330,7.868,12000,17.132,7945
1057.809,19.479,12.330,7.868,12000,17.132,7945
1069.727,19.479,12.330,7.868,12000,17.132,7945
1078.396,19.479,12.319,7.857,12000,17.132,7966
1085.476,19.483,12.319,7.857,12000,17.132,7966
1094.573,19.483,12.330,7.868,12000,17.132,7966
1102.760,19.483,12.319,7.868,12000,17.132,7966
1110.971,19.483,12.319,7.868,12000,17.132,7966
1121.861,19.483,12.330,7.868,12000,17.132,7966
1130.528,19.483,12.330,7.857,12000,17.132,7966
1138.519,19.483,12.330,7.857,12000,17.132,7966
1146.659,19.483,12.330,7.857,12000,17.132,7966
1155.889,19.483,12.330,7.857,12000,17.132,7966
1165.401,19.483,12.330,7.857,12000,17.132,7982
1173.938,19.483,12.330,7.868,12000,17.132,7982
1183.030,19.483,12.330,7.857,12000,17.132,7982
1195.693,19.483,12.330,7.868,12000,17.132,7982
1207.335,19.483,12.330,7.879,12000,17.132,7982
1215.269,19.483,12.330,7.879,12000,17.132,7982
1222.317,19.483,12.319,7.879,12000,17.132,7982
1229.308,19.483,12.319,7.857,12000,17.132,7982
1236.346,19.483,12.319,7.857,12000,17.132,7982
1243.435,19.483,12.330,7.868,12000,17.132,7982
1251.258,19.483,12.330,7.868,12000,17.132,7982
1258.406,19.483,12.330,7.857,12000,17.132,7997
1265.249,19.483,12.330,7.857,12000,17.132,7997
1273.294,19.483,12.330,7.879,12000,17.132,7997
1280.358,19.483,12.330,7.879,12000,17.132,7997
1287.238,19.483,12.330,7.868,12000,17.132,7997
1294.316,19.483,12.330,7.879,12000,17.132,7997
1302.341,19.483,12.330,7.868,12000,17.132,7997
1310.368,19.483,12.330,7.868,12000,17.132,7997
1319.511,19.483,12.330,7.868,12000,17.121,7997
1327.511,19.483,12.330,7.868,12000,17.121,7997
1334.279,19.483,12.330,7.868,12000,17.121,7997
1343.204,19.483,12.330,7.868,12000,17.121,8010
