T_(ms),Sys_Volts_(V),Comp_P_(mA),Piezo_P_(mA),Piezo_out_(mV),V_dist_(mA),LC_(grams)

15.231,23.348,11.978,7.791,11840,15.297,416
48.554,23.348,11.989,7.791,12160,15.297,416
69.344,23.353,11.989,7.802,12480,15.297,416
79.495,23.353,11.956,7.824,12800,15.165,415
87.492,23.353,11.956,8.132,12960,15.000,415
95.495,23.353,11.813,8.132,12960,14.857,415
103.479,23.353,11.813,8.132,13120,14.758,415
112.440,23.353,11.813,8.429,13280,14.615,415
119.480,23.353,11.758,8.429,13280,14.505,415
128.492,23.353,11.736,8.527,13440,14.429,415
135.480,23.353,11.736,8.615,13600,14.429,415
142.473,23.353,11.659,8.615,13600,14.352,415
150.705,23.353,11.659,8.615,13760,14.275,415
161.715,23.348,11.659,8.747,13760,14.220,420
168.698,23.348,11.604,8.747,13920,14.143,420
175.618,23.348,11.604,8.747,14080,14.066,420
182.619,23.348,11.604,8.879,14080,14.066,420
190.677,23.348,11.560,8.879,14240,14.000,420
197.591,23.348,11.549,8.879,14240,13.945,420
205.603,23.348,11.549,8.989,14400,13.857,420
212.629,23.348,11.549,9.011,14400,13.769,420
219.614,23.348,11.505,9.011,14560,13.769,420
226.584,23.348,11.505,9.011,14560,13.703,420
233.718,23.348,11.505,9.154,14720,13.626,420
240.625,23.348,11.505,9.154,14720,13.560,420
247.631,23.348,11.451,9.220,14880,13.560,442
254.666,23.348,11.451,9.220,14880,13.495,442
261.754,23.348,11.407,9.297,15040,13.440,442
268.797,23.348,11.407,9.297,15040,13.374,442
275.999,23.348,11.418,9.440,15200,13.374,442
284.777,23.348,11.407,9.440,15200,13.319,442
291.664,23.348,11.363,9.440,15360,13.242,442
301.698,23.348,11.363,9.440,15520,13.176,442
310.920,23.348,11.341,9.560,15520,13.110,442
318.714,23.348,11.308,9.560,15680,13.044,442
328.723,23.348,11.308,9.703,15680,12.967,442
336.735,23.348,11.286,9.736,15840,12.868,469
343.665,23.348,11.286,9.725,16000,12.824,469
351.564,23.348,11.286,9.857,16000,12.824,469
358.735,23.348,11.286,9.857,16160,12.769,469
365.657,23.348,11.264,9.857,16160,12.714,469
372.521,23.348,11.264,9.901,16320,12.659,469
379.546,23.348,11.264,9.989,16320,12.659,469
386.551,23.348,11.231,9.989,16480,12.593,469
393.530,23.348,11.220,9.989,16480,12.538,469
401.105,23.348,11.220,10.154,16480,12.473,469
407.726,23.348,11.220,10.154,16640,12.473,469
414.791,23.348,11.176,10.154,16640,12.418,469
422.807,23.348,11.176,10.154,16800,12.352,469
429.863,23.348,11.176,10.264,16800,12.308,497
436.703,23.348,11.176,10.264,16960,12.275,497
444.740,23.348,11.165,10.330,16960,12.275,497
454.780,23.348,11.165,10.363,17120,12.231,497
463.181,23.348,11.154,10.363,17120,12.187,497
473.005,23.348,11.154,10.484,17280,12.143,497
480.749,23.348,11.154,10.484,17280,12.099,497
488.669,23.348,11.132,10.484,17440,12.044,497
496.763,23.348,11.132,10.505,17440,12.000,497
503.946,23.348,11.132,10.593,17600,11.956,497
511.763,23.348,11.132,10.593,17600,11.923,497
519.964,23.348,11.121,10.703,17600,11.923,518
528.354,23.348,11.121,10.703,17760,11.879,518
537.007,23.348,11.110,10.703,17760,11.846,518
547.020,23.348,11.110,10.703,17920,11.813,518
554.293,23.344,11.110,10.791,17920,11.780,518
568.657,23.344,11.121,10.835,18080,11.725,518
575.701,23.344,11.121,10.879,18080,11.725,518
582.692,23.344,11.121,10.879,18240,11.681,518
589.721,23.344,11.121,10.879,18240,11.648,518
596.625,23.344,11.121,10.945,18240,11.626,518
603.710,23.344,11.121,10.945,18400,11.626,518
611.141,23.344,11.132,10.945,18400,11.593,521
617.556,23.344,11.132,10.956,18400,11.571,521
624.640,23.344,11.132,11.011,18560,11.549,521
631.670,23.344,11.132,11.011,18560,11.549,521
637.637,23.344,11.143,11.011,18560,11.527,521
644.615,23.344,11.143,11.066,18720,11.516,521
651.764,23.344,11.143,11.066,18720,11.505,521
658.592,23.339,11.165,11.066,18720,11.505,521
665.653,23.339,11.165,11.066,18720,11.484,521
672.638,23.339,11.165,11.088,18880,11.473,521
679.631,23.339,11.165,11.088,18880,11.462,521
685.736,23.339,11.198,11.088,18880,11.462,521
692.584,23.339,11.198,11.110,19040,11.451,521
699.524,23.339,11.187,11.121,19040,11.440,512
706.481,23.334,11.198,11.121,19040,11.440,512
713.460,23.334,11.209,11.121,19040,11.429,512
720.498,23.334,11.209,11.143,19200,11.407,512
726.496,23.334,11.209,11.143,19200,11.396,512
732.472,23.334,11.242,11.143,19200,11.396,512
739.555,23.334,11.242,11.154,19200,11.385,512
747.489,23.334,11.242,11.165,19200,11.385,512
754.585,23.339,11.242,11.165,19360,11.363,512
762.530,23.339,11.264,11.165,19360,11.363,512
